_id,month,route_id,DayOfWeek,HourSourceTime,StopSequence_Rishui,StopCode,count_common,timeCumSum_mean,timeCumSum_std,distCumSum_mean,distCumSum_std
34591330,6,10802,1,22,15,949,14,16.15,3.31,7351,0.057308756
34591331,6,10802,1,22,16,1054,14,17.58,3.46,8063,0.057308756
34591332,6,10802,1,22,17,1575,14,17.72,3.11,8210,0.057308756
34591333,6,10802,1,22,18,1484,14,20.43,3.78,8661,0.057308756
34591334,6,10802,1,22,19,1079,14,21.73,4.15,8849,0.057308756
34591335,6,10802,1,22,20,1080,14,23.75,4.16,9303,0.057308756
34591336,6,10802,1,22,21,1544,14,24.74,4.2,9635,0.057308756
34591337,6,10802,1,22,22,1546,14,26.14,4.45,9922,0.057308756
34591338,6,10802,1,22,23,1555,14,27.25,5.09,9777,0.057308756
34591339,6,10802,1,22,24,2024,14,28.52,4.73,9990,0.057308756
34591340,6,10802,1,22,25,3605,14,29.84,4.75,10242,0.057308756
34591341,6,10802,1,22,26,4173,14,31,4.85,10512,0.057308756
34591342,6,10802,1,22,27,3379,14,33.22,4.67,10978,0.057308756
34591343,6,10802,1,22,28,2246,14,34.47,4.83,11437,0.057308756
34591344,6,10802,1,22,29,3230,14,35.87,5.11,11734,0.057308756
34591345,6,10802,1,22,30,2899,14,36.49,5.15,12013,0.057308756
34591346,6,10802,1,22,31,5951,14,37.03,5.05,12305,0.057308756
34591347,6,10802,1,22,32,2813,14,38.13,5.12,12764,0.057308756
34591348,6,10802,1,22,33,2424,14,39.68,5.2,13384,0.057308756
34591349,6,10802,1,22,34,427,14,40.53,5.26,13758,0.057308756
34591350,6,10802,1,22,35,9999,14,41.58,5.11,13979,0.057308756
34591351,6,10802,1,22,36,1435,14,42.37,5.13,14227,0.057308756
34591352,6,10802,1,22,37,1444,14,42.97,5.15,14437,0.057308756
34591353,6,10802,1,22,38,1445,14,43.36,5.14,14626,0.057308756
34591354,6,10802,1,22,39,1371,14,43.73,5.15,14800,0.057308756
34591355,6,10802,1,22,40,1368,14,45.02,5.44,15457,0.057308756
34591356,6,10802,1,22,41,1367,14,44.58,4.73,15757,0.057308756
34591357,6,10802,1,22,42,1370,14,46.64,6.14,15857,0.057308756
34631947,6,10802,2,22,1,2314,9,2.05,3.35,0,0.057308756
34631948,6,10802,2,22,2,2323,9,1.61,1.28,457,0.057308756
34631949,6,10802,2,22,3,5592,9,4.58,1.64,1973,0.057308756
34631950,6,10802,2,22,4,972,9,7.02,1.5,2711,0.057308756
34631951,6,10802,2,22,5,938,9,8.21,1.63,3029,0.057308756
34631952,6,10802,2,22,6,2754,9,9.09,1.8,3335,0.057308756
34631953,6,10802,2,22,7,1511,9,10.56,2.38,3676,0.057308756
34631954,6,10802,2,22,8,942,9,11.47,2.53,4056,0.057308756
34631955,6,10802,2,22,9,2040,9,12.16,2.58,4424,0.057308756
34631956,6,10802,2,22,10,4256,9,12.83,2.78,4226,0.057308756
34631957,6,10802,2,22,11,2391,9,13.42,2.75,4514,0.057308756
34631958,6,10802,2,22,12,1586,9,14.88,3.12,5440,0.057308756
34631959,6,10802,2,22,13,2008,9,16.7,3.87,5900,0.057308756
34631960,6,10802,2,22,14,1526,9,17.19,3.91,6192,0.057308756
34631961,6,10802,2,22,15,949,9,19.71,6.07,6806,0.057308756
34631962,6,10802,2,22,16,1054,9,21.31,5.75,7518,0.057308756
34631963,6,10802,2,22,23,1555,9,22.69,4.53,7730,0.057308756
34631964,6,10802,2,22,24,2024,9,23.41,4.41,7943,0.057308756
34631965,6,10802,2,22,25,3605,9,25.85,5.53,8141,0.057308756
34631966,6,10802,2,22,26,4173,9,27.32,5.93,8411,0.057308756
34631967,6,10802,2,22,27,3379,9,29.77,5.93,8877,0.057308756
34631968,6,10802,2,22,28,2246,9,31.09,6.09,9336,0.057308756
34631969,6,10802,2,22,29,3230,9,32.57,6.08,9633,0.057308756
34631970,6,10802,2,22,30,2899,9,33.24,6.08,9912,0.057308756
34631971,6,10802,2,22,31,5951,9,33.75,6.13,10204,0.057308756
34631972,6,10802,2,22,32,2813,9,34.91,6.32,10663,0.057308756
34631973,6,10802,2,22,33,2424,9,36.56,6.37,11283,0.057308756
34631974,6,10802,2,22,34,427,9,37.26,6.35,11657,0.057308756
34631975,6,10802,2,22,35,9999,9,38.62,6.38,11878,0.057308756
34631976,6,10802,2,22,36,1435,9,39.32,6.39,12126,0.057308756
34631977,6,10802,2,22,37,1444,9,39.87,6.3,12336,0.057308756
34631978,6,10802,2,22,38,1445,9,40.27,6.29,12525,0.057308756
34631979,6,10802,2,22,39,1371,9,40.64,6.33,12699,0.057308756
34631980,6,10802,2,22,40,1368,9,43.11,6.28,13880,0.057308756
34631981,6,10802,2,22,41,1367,9,43.54,6.26,14077,0.057308756
34631982,6,10802,2,22,42,1370,9,43.31,6.52,13735,0.057308756
34661393,6,10802,3,22,1,2314,8,0.27,0.18,0,0.057308756
34661394,6,10802,3,22,2,2323,8,0.78,0.33,457,0.057308756
34661395,6,10802,3,22,3,5592,8,3.71,0.59,1973,0.057308756
34661396,6,10802,3,22,4,972,8,6.06,0.53,2901,0.057308756
34661397,6,10802,3,22,5,938,8,7.09,0.53,3219,0.057308756
34661398,6,10802,3,22,6,2754,8,7.96,0.47,3525,0.057308756
34661399,6,10802,3,22,7,1511,8,9.21,0.47,3866,0.057308756
34661400,6,10802,3,22,8,942,8,10.22,0.43,4246,0.057308756
34661401,6,10802,3,22,9,2040,8,10.97,0.58,4614,0.057308756
34661402,6,10802,3,22,10,4256,8,11.85,0.53,4908,0.057308756
34661403,6,10802,3,22,11,2391,8,12.37,0.68,5196,0.057308756
34661404,6,10802,3,22,12,1586,8,13.98,0.79,6122,0.057308756
34661405,6,10802,3,22,13,2008,8,14.89,0.77,6667,0.057308756
34661406,6,10802,3,22,14,1526,8,15.5,0.75,6959,0.057308756
34661407,6,10802,3,22,15,949,8,16.49,0.68,7581,0.057308756
34661408,6,10802,3,22,16,1054,8,18.32,0.82,8293,0.057308756
34661409,6,10802,3,22,23,1555,8,20.51,2.75,8497,0.057308756
34661410,6,10802,3,22,24,2024,8,21.47,2.15,8684,0.057308756
34661411,6,10802,3,22,25,3605,8,22.82,2.11,8936,0.057308756
34661412,6,10802,3,22,26,4173,8,24.15,2.42,9206,0.057308756
34661413,6,10802,3,22,27,3379,8,27.08,2.31,9672,0.057308756
34661414,6,10802,3,22,28,2246,8,28.43,2.31,10131,0.057308756
34661415,6,10802,3,22,29,3230,8,29.58,2.31,10428,0.057308756
34661416,6,10802,3,22,30,2899,8,30.51,2.16,10707,0.057308756
34661417,6,10802,3,22,31,5951,8,31.22,1.98,10999,0.057308756
34661418,6,10802,3,22,32,2813,8,32.08,2.17,11458,0.057308756
34661419,6,10802,3,22,33,2424,8,33.81,2.26,12078,0.057308756
34661420,6,10802,3,22,34,427,8,34.88,2.3,12452,0.057308756
34661421,6,10802,3,22,35,9999,8,36,2.4,12673,0.057308756
34661422,6,10802,3,22,36,1435,8,36.71,2.4,12921,0.057308756
34661423,6,10802,3,22,37,1444,8,37.31,2.38,13131,0.057308756
34661424,6,10802,3,22,38,1445,8,38.23,3.28,13320,0.057308756
34661425,6,10802,3,22,39,1371,8,38.62,3.21,13494,0.057308756
34661426,6,10802,3,22,40,1368,8,41.24,3.37,14186,0.057308756
34661427,6,10802,3,22,41,1367,8,41.64,3.34,14383,0.057308756
34661428,6,10802,3,22,42,1370,8,40.07,3.93,14291,0.057308756
34684593,6,10802,4,22,1,2314,10,0.62,0.44,0,0.057308756
34684594,6,10802,4,22,2,2323,10,1.16,0.44,457,0.057308756
34684595,6,10802,4,22,3,5592,10,4.39,0.77,1973,0.057308756
34684596,6,10802,4,22,4,972,10,6.76,1.08,2901,0.057308756
34684597,6,10802,4,22,5,938,10,7.59,1.02,3219,0.057308756
34684598,6,10802,4,22,6,2754,10,8.38,1.03,3525,0.057308756
34684599,6,10802,4,22,7,1511,10,9.65,1.05,3866,0.057308756
34684600,6,10802,4,22,8,942,10,10.54,1.13,4246,0.057308756
34684601,6,10802,4,22,9,2040,10,11.48,1.11,4614,0.057308756
34684602,6,10802,4,22,10,4256,10,12.31,1.18,4908,0.057308756
34684603,6,10802,4,22,11,2391,10,12.82,1.19,5196,0.057308756
34684604,6,10802,4,22,12,1586,10,14.39,1.66,6122,0.057308756
34684605,6,10802,4,22,13,2008,10,15.25,1.73,6667,0.057308756
34684606,6,10802,4,22,14,1526,10,15.74,1.82,6959,0.057308756
34684607,6,10802,4,22,15,949,10,16.85,1.65,7581,0.057308756
34684608,6,10802,4,22,16,1054,10,18.63,1.59,8293,0.057308756
34684609,6,10802,4,22,17,1575,10,19.84,1.74,8503,0.057308756
34684610,6,10802,4,22,18,1484,10,22.68,2.47,8954,0.057308756
34684611,6,10802,4,22,19,1079,10,23.8,2.6,9142,0.057308756
34684612,6,10802,4,22,20,1080,10,25.55,2.89,9596,0.057308756
34684613,6,10802,4,22,21,1544,10,26.9,3.27,9928,0.057308756
34684614,6,10802,4,22,22,1546,10,28.39,3.55,10215,0.057308756
34684615,6,10802,4,22,23,1555,10,27.44,4.51,10034,0.057308756
34684616,6,10802,4,22,24,2024,10,28.5,4.92,10247,0.057308756
34684617,6,10802,4,22,25,3605,10,29.8,5.07,10499,0.057308756
34684618,6,10802,4,22,26,4173,10,30.98,5.25,10769,0.057308756
34684619,6,10802,4,22,27,3379,10,33.44,5.13,11235,0.057308756
34684620,6,10802,4,22,28,2246,10,34.7,5.24,11694,0.057308756
34684621,6,10802,4,22,29,3230,10,36.04,5.23,11991,0.057308756
34684622,6,10802,4,22,30,2899,10,36.75,5.22,12270,0.057308756
34684623,6,10802,4,22,31,5951,10,37.48,5.31,12562,0.057308756
34684624,6,10802,4,22,32,2813,10,38.9,5.66,13021,0.057308756
34684625,6,10802,4,22,33,2424,10,40.25,5.6,13641,0.057308756
34684626,6,10802,4,22,34,427,10,41.2,5.6,14015,0.057308756
34684627,6,10802,4,22,35,9999,10,42.22,5.8,14236,0.057308756
34684628,6,10802,4,22,36,1435,10,43.01,5.71,14484,0.057308756
34684629,6,10802,4,22,37,1444,10,43.67,5.69,14694,0.057308756
34684630,6,10802,4,22,38,1445,10,44.08,5.66,14883,0.057308756
34684631,6,10802,4,22,39,1371,10,44.51,5.65,15057,0.057308756
34684632,6,10802,4,22,40,1368,10,45.98,5.66,15764,0.057308756
34684633,6,10802,4,22,41,1367,10,46.4,5.65,15961,0.057308756
34684634,6,10802,4,22,42,1370,10,46.81,5.63,16193,0.057308756
34719027,6,10802,5,22,1,2314,10,0.46,0.38,0,0.057308756
34719028,6,10802,5,22,2,2323,10,1.02,0.37,457,0.057308756
34719029,6,10802,5,22,3,5592,10,4,0.67,1973,0.057308756
34719030,6,10802,5,22,4,972,10,6.5,0.74,2901,0.057308756
34719031,6,10802,5,22,5,938,10,7.52,1.02,3219,0.057308756
34719032,6,10802,5,22,6,2754,10,8.14,1.05,3525,0.057308756
34719033,6,10802,5,22,7,1511,10,9.26,1.32,3866,0.057308756
34719034,6,10802,5,22,8,942,10,10.17,1.52,4246,0.057308756
34719035,6,10802,5,22,9,2040,10,10.8,1.43,4614,0.057308756
34719036,6,10802,5,22,10,4256,10,11.92,1.84,4908,0.057308756
34719037,6,10802,5,22,11,2391,10,12.5,1.96,5196,0.057308756
34719038,6,10802,5,22,12,1586,10,14.05,2.14,6122,0.057308756
34719039,6,10802,5,22,13,2008,10,14.95,2.26,6667,0.057308756
34719040,6,10802,5,22,14,1526,10,15.49,2.28,6959,0.057308756
34719041,6,10802,5,22,15,949,10,16.51,2.26,7581,0.057308756
34719042,6,10802,5,22,16,1054,10,18.27,2.58,8293,0.057308756
34719043,6,10802,5,22,17,1575,10,18.61,2.18,8503,0.057308756
34719044,6,10802,5,22,18,1484,10,22.01,2.63,8954,0.057308756
34719045,6,10802,5,22,19,1079,10,23.13,2.9,9142,0.057308756
34719046,6,10802,5,22,20,1080,10,25.18,2.82,9596,0.057308756
34719047,6,10802,5,22,23,1555,10,25.07,3.46,9220,0.057308756
34719048,6,10802,5,22,24,2024,10,26.36,4.16,9433,0.057308756
34719049,6,10802,5,22,25,3605,10,27.64,3.92,9702,0.057308756
34719050,6,10802,5,22,26,4173,10,29.08,3.83,9972,0.057308756
34719051,6,10802,5,22,27,3379,10,31.83,4,10438,0.057308756
34719052,6,10802,5,22,28,2246,10,33.1,4.18,10897,0.057308756
34719053,6,10802,5,22,29,3230,10,34.45,4.09,11194,0.057308756
34719054,6,10802,5,22,30,2899,10,34.94,4.11,11473,0.057308756
34719055,6,10802,5,22,31,5951,10,35.64,3.94,11765,0.057308756
34719056,6,10802,5,22,32,2813,10,36.73,4.19,12224,0.057308756
34719057,6,10802,5,22,33,2424,10,38.72,4.01,12844,0.057308756
34719058,6,10802,5,22,34,427,10,39.63,3.96,13218,0.057308756
34719059,6,10802,5,22,35,9999,10,40.64,4.13,13439,0.057308756
34719060,6,10802,5,22,36,1435,10,41.3,4.11,13687,0.057308756
34719061,6,10802,5,22,37,1444,10,41.8,4.19,13897,0.057308756
34719062,6,10802,5,22,38,1445,10,42.21,4.25,14086,0.057308756
34719063,6,10802,5,22,39,1371,10,42.62,4.31,14260,0.057308756
34719064,6,10802,5,22,40,1368,10,44.16,4.43,14967,0.057308756
34719065,6,10802,5,22,41,1367,10,44.6,4.44,15164,0.057308756
34719066,6,10802,5,22,42,1370,10,44.97,4.42,15396,0.057308756
34764651,6,10802,7,22,1,2314,8,0.32,0.07,0,0.057308756
34764652,6,10802,7,22,2,2323,8,0.85,0.1,457,0.057308756
34764653,6,10802,7,22,3,5592,8,4,0.39,1973,0.057308756
34764654,6,10802,7,22,4,972,8,6.43,0.42,2901,0.057308756
34764655,6,10802,7,22,5,938,8,7.35,0.55,3219,0.057308756
34764656,6,10802,7,22,6,2754,8,8.12,0.7,3525,0.057308756
34764657,6,10802,7,22,7,1511,8,9.28,0.78,3866,0.057308756
34764658,6,10802,7,22,8,942,8,10.23,0.78,4246,0.057308756
34764659,6,10802,7,22,9,2040,8,11,0.89,4614,0.057308756
34764660,6,10802,7,22,10,4256,8,11.82,1.05,4908,0.057308756
34764661,6,10802,7,22,11,2391,8,12.39,1.1,5196,0.057308756
34764662,6,10802,7,22,12,1586,8,14.06,0.83,6122,0.057308756
34764663,6,10802,7,22,13,2008,8,14.79,0.96,6667,0.057308756
34764664,6,10802,7,22,14,1526,8,15.34,0.99,6959,0.057308756
34764665,6,10802,7,22,15,949,8,16.36,1.07,7581,0.057308756
34764666,6,10802,7,22,16,1054,8,18.38,1.33,8293,0.057308756
34764667,6,10802,7,22,23,1555,8,21.99,1.65,8497,0.057308756
34764668,6,10802,7,22,24,2024,8,22.43,1.64,8710,0.057308756
34764669,6,10802,7,22,25,3605,8,23.32,1.66,8962,0.057308756
34764670,6,10802,7,22,26,4173,8,24.24,1.91,9232,0.057308756
34764671,6,10802,7,22,27,3379,8,27.53,2.27,9664,0.057308756
34764672,6,10802,7,22,28,2246,8,28.97,2.24,10123,0.057308756
34764673,6,10802,7,22,29,3230,8,30.47,2.48,10420,0.057308756
34764674,6,10802,7,22,30,2899,8,31.17,2.61,10699,0.057308756
34764675,6,10802,7,22,31,5951,8,32.03,3.01,10991,0.057308756
34764676,6,10802,7,22,32,2813,8,33.08,3.28,11450,0.057308756
34764677,6,10802,7,22,33,2424,8,34.76,3.88,12070,0.057308756
34764678,6,10802,7,22,34,427,8,35.65,3.93,12444,0.057308756
34764679,6,10802,7,22,35,9999,8,36.87,3.86,12665,0.057308756
34764680,6,10802,7,22,36,1435,8,37.58,3.87,12913,0.057308756
34764681,6,10802,7,22,37,1444,8,38.07,3.86,13123,0.057308756
34764682,6,10802,7,22,38,1445,8,38.44,3.83,13312,0.057308756
34764683,6,10802,7,22,39,1371,8,39.06,3.6,13486,0.057308756
34764684,6,10802,7,22,40,1368,8,40.54,3.67,14193,0.057308756
34764685,6,10802,7,22,41,1367,8,40.93,3.68,14390,0.057308756
34764686,6,10802,7,22,42,1370,8,41.29,3.72,14622,0.057308756
34801399,6,10802,1,23,1,2314,13,0.61,0.3,0,0.057308756
34801400,6,10802,1,23,2,2323,13,1.15,0.32,457,0.057308756
34801401,6,10802,1,23,3,5592,13,3.88,0.43,1973,0.057308756
34801402,6,10802,1,23,4,972,13,6.46,0.66,2901,0.057308756
34801403,6,10802,1,23,5,938,13,7.62,0.79,3219,0.057308756
34801404,6,10802,1,23,6,2754,13,8.44,0.87,3525,0.057308756
34801405,6,10802,1,23,7,1511,13,9.73,0.91,3866,0.057308756
34801406,6,10802,1,23,8,942,13,10.67,0.83,4246,0.057308756
34801407,6,10802,1,23,9,2040,13,11.32,0.95,4614,0.057308756
34801408,6,10802,1,23,10,4256,13,12.36,1.08,4908,0.057308756
34801409,6,10802,1,23,11,2391,13,12.87,1.18,5145,0.057308756
34801410,6,10802,1,23,12,1586,13,14.48,1.36,6071,0.057308756
34801411,6,10802,1,23,13,2008,13,15.39,1.4,6616,0.057308756
34801412,6,10802,1,23,14,1526,13,15.97,1.47,6908,0.057308756
34801413,6,10802,1,23,15,949,13,17.07,1.44,7530,0.057308756
34801414,6,10802,1,23,16,1054,13,18.46,1.62,8242,0.057308756
34801415,6,10802,1,23,17,1575,13,19.25,1.74,8447,0.057308756
34801416,6,10802,1,23,18,1484,13,20.66,1.97,8954,0.057308756
34801417,6,10802,1,23,19,1079,13,21.69,2.2,9049,0.057308756
34801418,6,10802,1,23,20,1080,13,23.28,1.93,9503,0.057308756
34801419,6,10802,1,23,21,1544,13,24.14,1.98,9835,0.057308756
34801420,6,10802,1,23,22,1546,13,25.29,2.05,10122,0.057308756
34801421,6,10802,1,23,23,1555,13,25.98,1.99,10185,0.057308756
34801422,6,10802,1,23,24,2024,13,27.4,2.29,10398,0.057308756
34801423,6,10802,1,23,25,3605,13,28.87,2.39,10650,0.057308756
34801424,6,10802,1,23,26,4173,13,30.1,2.41,10920,0.057308756
34801425,6,10802,1,23,27,3379,13,32.56,2.17,11386,0.057308756
34801426,6,10802,1,23,28,2246,13,33.81,2.19,11845,0.057308756
34801427,6,10802,1,23,29,3230,13,35.06,2.15,12142,0.057308756
34801428,6,10802,1,23,30,2899,13,35.51,2.13,12421,0.057308756
34801429,6,10802,1,23,31,5951,13,36.13,2.23,12786,0.057308756
34801430,6,10802,1,23,32,2813,13,37.04,2.37,13245,0.057308756
34801431,6,10802,1,23,33,2424,13,38.46,2.07,13734,0.057308756
34801432,6,10802,1,23,34,427,13,39.33,2.23,14108,0.057308756
34801433,6,10802,1,23,35,9999,13,40.4,2.24,14329,0.057308756
34801434,6,10802,1,23,36,1435,13,41.09,2.28,14577,0.057308756
34801435,6,10802,1,23,37,1444,13,41.61,2.27,14787,0.057308756
34801436,6,10802,1,23,38,1445,13,41.92,2.33,14976,0.057308756
34801437,6,10802,1,23,39,1371,13,42.27,2.35,15150,0.057308756
34801438,6,10802,1,23,40,1368,13,43.71,2.4,15988,0.057308756
34801439,6,10802,1,23,41,1367,13,44.09,2.38,16185,0.057308756
34801440,6,10802,1,23,42,1370,13,44.26,2.41,16217,0.057308756
34829736,6,10802,2,23,1,2314,10,0.48,0.26,0,0.057308756
34829737,6,10802,2,23,2,2323,10,1.06,0.27,457,0.057308756
34829738,6,10802,2,23,3,5592,10,4.04,0.52,1973,0.057308756
34829739,6,10802,2,23,4,972,10,6.67,0.79,2749,0.057308756
34829740,6,10802,2,23,5,938,10,7.52,0.91,3067,0.057308756
34829741,6,10802,2,23,6,2754,10,8.33,0.94,3373,0.057308756
34829742,6,10802,2,23,7,1511,10,9.62,1.07,3714,0.057308756
34829743,6,10802,2,23,8,942,10,10.48,1,4094,0.057308756
34829744,6,10802,2,23,9,2040,10,11.1,1.14,4462,0.057308756
34829745,6,10802,2,23,10,4256,10,11.88,1.22,4756,0.057308756
34829746,6,10802,2,23,11,2391,10,12.43,1.22,5044,0.057308756
34829747,6,10802,2,23,12,1586,10,14,1.43,5970,0.057308756
34829748,6,10802,2,23,13,2008,10,15.74,3.72,6515,0.057308756
34829749,6,10802,2,23,14,1526,10,16.14,3.81,6807,0.057308756
34829750,6,10802,2,23,15,949,10,17.07,3.89,7429,0.057308756
34829751,6,10802,2,23,16,1054,10,18.63,4.08,8141,0.057308756
34829752,6,10802,2,23,23,1555,10,21.49,5.13,8345,0.057308756
34829753,6,10802,2,23,24,2024,10,22.19,4.8,8558,0.057308756
34829754,6,10802,2,23,25,3605,10,23.1,4.88,8810,0.057308756
34829755,6,10802,2,23,26,4173,10,24.34,5.05,9080,0.057308756
34829756,6,10802,2,23,27,3379,10,26.98,5.42,9546,0.057308756
34829757,6,10802,2,23,28,2246,10,28.27,5.38,10005,0.057308756
34829758,6,10802,2,23,29,3230,10,29.17,5.54,10302,0.057308756
34829759,6,10802,2,23,30,2899,10,29.7,5.51,10581,0.057308756
34829760,6,10802,2,23,31,5951,10,30.2,5.49,10873,0.057308756
34829761,6,10802,2,23,32,2813,10,31.18,5.6,11332,0.057308756
34829762,6,10802,2,23,33,2424,10,32.48,5.6,11952,0.057308756
34829763,6,10802,2,23,34,427,10,33.33,5.6,12326,0.057308756
34829764,6,10802,2,23,35,9999,10,34.32,5.54,12547,0.057308756
34829765,6,10802,2,23,36,1435,10,34.98,5.57,12795,0.057308756
34829766,6,10802,2,23,37,1444,10,35.58,5.56,13005,0.057308756
34829767,6,10802,2,23,38,1445,10,35.88,5.55,13194,0.057308756
34829768,6,10802,2,23,39,1371,10,36.3,5.49,13368,0.057308756
34829769,6,10802,2,23,40,1368,10,37.93,5.77,14058,0.057308756
34829770,6,10802,2,23,41,1367,10,38.13,5.5,14201,0.057308756
34829771,6,10802,2,23,42,1370,10,38.52,5.51,14433,0.057308756
34848872,6,10802,3,23,1,2314,8,0.51,0.36,0,0.057308756
34848873,6,10802,3,23,2,2323,8,1.1,0.44,457,0.057308756
34848874,6,10802,3,23,3,5592,8,4.07,0.65,1973,0.057308756
34848875,6,10802,3,23,4,972,8,6.5,0.72,2901,0.057308756
34848876,6,10802,3,23,5,938,8,7.62,0.85,3219,0.057308756
34848877,6,10802,3,23,6,2754,8,8.47,0.98,3525,0.057308756
34848878,6,10802,3,23,7,1511,8,9.83,1.2,3866,0.057308756
34848879,6,10802,3,23,8,942,8,10.69,1.33,4246,0.057308756
34848880,6,10802,3,23,9,2040,8,11.34,1.28,4614,0.057308756
34848881,6,10802,3,23,10,4256,8,12.49,1.5,4908,0.057308756
34848882,6,10802,3,23,11,2391,8,13,1.61,5196,0.057308756
34848883,6,10802,3,23,12,1586,8,14.53,1.6,6122,0.057308756
34848884,6,10802,3,23,13,2008,8,15.4,1.68,6667,0.057308756
34848885,6,10802,3,23,14,1526,8,15.93,1.67,6959,0.057308756
34848886,6,10802,3,23,15,949,8,16.9,1.78,7581,0.057308756
34848887,6,10802,3,23,16,1054,8,18.58,2.27,8293,0.057308756
34848888,6,10802,3,23,17,1575,8,19.17,1.7,8503,0.057308756
34848889,6,10802,3,23,18,1484,8,21.1,1.97,8954,0.057308756
34848890,6,10802,3,23,19,1079,8,22.3,2.36,9142,0.057308756
34848891,6,10802,3,23,20,1080,8,24.5,2.22,9596,0.057308756
34848892,6,10802,3,23,21,1544,8,25.35,2.19,9928,0.057308756
34848893,6,10802,3,23,22,1546,8,26.78,2.23,10215,0.057308756
34848894,6,10802,3,23,23,1555,8,26.33,3.27,9938,0.057308756
34848895,6,10802,3,23,24,2024,8,27.13,3.45,10151,0.057308756
34848896,6,10802,3,23,25,3605,8,28.47,3.67,10403,0.057308756
34848897,6,10802,3,23,26,4173,8,29.57,3.75,10673,0.057308756
34848898,6,10802,3,23,27,3379,8,31.86,3.92,11139,0.057308756
34848899,6,10802,3,23,28,2246,8,33.26,3.9,11598,0.057308756
34848900,6,10802,3,23,29,3230,8,34.36,3.87,11895,0.057308756
34848901,6,10802,3,23,30,2899,8,34.97,3.95,12174,0.057308756
34848902,6,10802,3,23,31,5951,8,35.44,4.01,12466,0.057308756
34848903,6,10802,3,23,32,2813,8,36.36,4.03,12925,0.057308756
34848904,6,10802,3,23,33,2424,8,37.61,4.19,13545,0.057308756
34848905,6,10802,3,23,34,427,8,38.48,4.19,13919,0.057308756
34848906,6,10802,3,23,35,9999,8,39.63,4.63,14140,0.057308756
34848907,6,10802,3,23,36,1435,8,40.42,4.44,14388,0.057308756
34848908,6,10802,3,23,37,1444,8,40.97,4.46,14598,0.057308756
34848909,6,10802,3,23,38,1445,8,41.29,4.48,14787,0.057308756
34848910,6,10802,3,23,39,1371,8,41.75,4.59,14961,0.057308756
34848911,6,10802,3,23,40,1368,8,42.79,5.66,15508,0.057308756
34848912,6,10802,3,23,41,1367,8,43.47,6.04,15705,0.057308756
34848913,6,10802,3,23,42,1370,8,43.86,5.14,15871,0.057308756
34865983,6,10802,4,23,1,2314,10,0.48,0.21,0,0.057308756
34865984,6,10802,4,23,2,2323,10,1.05,0.22,457,0.057308756
34865985,6,10802,4,23,3,5592,10,3.95,0.53,1973,0.057308756
34865986,6,10802,4,23,4,972,10,6.4,0.73,2901,0.057308756
34865987,6,10802,4,23,5,938,10,7.46,0.82,3219,0.057308756
34865988,6,10802,4,23,6,2754,10,8.27,0.96,3525,0.057308756
34865989,6,10802,4,23,7,1511,10,9.63,0.91,3866,0.057308756
34865990,6,10802,4,23,8,942,10,10.52,0.9,4246,0.057308756
34865991,6,10802,4,23,9,2040,10,11.14,0.89,4614,0.057308756
34865992,6,10802,4,23,10,4256,10,12.02,1.02,4908,0.057308756
34865993,6,10802,4,23,11,2391,10,12.62,0.99,5196,0.057308756
34865994,6,10802,4,23,12,1586,10,14.11,1.13,6122,0.057308756
34865995,6,10802,4,23,13,2008,10,14.95,1.07,6667,0.057308756
34865996,6,10802,4,23,14,1526,10,15.36,1.03,6959,0.057308756
34865997,6,10802,4,23,15,949,10,16.47,1.14,7581,0.057308756
34865998,6,10802,4,23,16,1054,10,18.16,1.43,8293,0.057308756
34865999,6,10802,4,23,17,1575,10,19.25,1.31,8503,0.057308756
34866000,6,10802,4,23,18,1484,10,21.41,2.32,8954,0.057308756
34866001,6,10802,4,23,19,1079,10,22.25,2.15,9142,0.057308756
34866002,6,10802,4,23,20,1080,10,24.5,2.31,9596,0.057308756
34866003,6,10802,4,23,21,1544,10,25.34,2.23,9928,0.057308756
34866004,6,10802,4,23,22,1546,10,26.54,2.44,10215,0.057308756
34866005,6,10802,4,23,23,1555,10,25.22,3.44,9842,0.057308756
34866006,6,10802,4,23,24,2024,10,26.02,3.78,10055,0.057308756
34866007,6,10802,4,23,25,3605,10,26.9,3.87,10307,0.057308756
34866008,6,10802,4,23,26,4173,10,28.04,3.93,10577,0.057308756
34866009,6,10802,4,23,27,3379,10,30.46,3.85,11043,0.057308756
34866010,6,10802,4,23,28,2246,10,31.8,3.87,11502,0.057308756
34866011,6,10802,4,23,29,3230,10,32.88,3.92,11799,0.057308756
34866012,6,10802,4,23,30,2899,10,33.37,3.95,12078,0.057308756
34866013,6,10802,4,23,31,5951,10,34,3.98,12370,0.057308756
34866014,6,10802,4,23,32,2813,10,35.32,4.31,12829,0.057308756
34866015,6,10802,4,23,33,2424,10,37.13,4.25,13449,0.057308756
34866016,6,10802,4,23,34,427,10,37.75,4.44,13759,0.057308756
34866017,6,10802,4,23,35,9999,10,38.93,4.34,13980,0.057308756
34866018,6,10802,4,23,36,1435,10,39.57,4.37,14228,0.057308756
34866019,6,10802,4,23,37,1444,10,40.11,4.25,14438,0.057308756
34866020,6,10802,4,23,38,1445,10,40.4,4.26,14627,0.057308756
34866021,6,10802,4,23,39,1371,10,40.88,4.18,14801,0.057308756
34866022,6,10802,4,23,40,1368,10,42.57,4.18,15351,0.057308756
