record_id,month,route_id,day_of_week,scheduled_departure_time,stop_sequence,stop_code,n_observations,mean_cumulative_travel_time_sec,std_cumulative_travel_time_sec,mean_cumulative_distance_m,std_cumulative_distance_m,route_name
33911607,6,37936,1,19,12,1620,33,13.6,4.57,2970,0.057308756,15.0
33911608,6,37936,1,19,13,1015,33,14.36,4.63,3192,0.057308756,15.0
33911609,6,37936,1,19,14,1014,33,14.92,4.64,3456,0.057308756,15.0
33911610,6,37936,1,19,15,2590,33,16.26,4.74,3781,0.057308756,15.0
33911611,6,37936,1,19,16,1655,33,17.15,4.81,4026,0.057308756,15.0
33911612,6,37936,1,19,17,2591,33,19.41,5.0,4651,0.057308756,15.0
33911613,6,37936,1,19,18,4050,33,20.14,5.01,4833,0.057308756,15.0
33911614,6,37936,1,19,19,1039,33,20.84,5.08,5141,0.057308756,15.0
33911615,6,37936,1,19,20,2258,33,22.03,5.1,5349,0.057308756,15.0
33911616,6,37936,1,19,21,6269,33,24.09,5.17,6164,0.057308756,15.0
33911617,6,37936,1,19,22,6299,33,25.16,5.24,6671,0.057308756,15.0
33911618,6,37936,1,19,23,1963,33,27.07,5.38,7073,0.057308756,15.0
33911619,6,37936,1,19,24,5200,33,28.83,5.61,7525,0.057308756,15.0
33911620,6,37936,1,19,25,6229,33,33.08,5.92,8083,0.057308756,15.0
33911621,6,37936,1,19,26,4216,33,34.68,3.6,8646,0.057308756,15.0
33911622,6,37936,1,19,27,463,33,36.98,3.91,9081,0.057308756,15.0
33911623,6,37936,1,19,28,623,33,37.6,6.2,9161,0.057308756,15.0
33911624,6,37936,1,19,29,6300,33,41.35,4.42,9636,0.057308756,15.0
33911625,6,37936,1,19,30,2399,33,42.81,4.91,10262,0.057308756,15.0
33911626,6,37936,1,19,31,5979,33,43.79,4.92,10788,0.057308756,15.0
33911627,6,37936,1,19,32,2260,33,46.34,7.87,10910,0.057308756,15.0
33911628,6,37936,1,19,33,2261,33,47.05,7.89,11093,0.057308756,15.0
33911629,6,37936,1,19,34,1053,33,47.71,7.94,11358,0.057308756,15.0
33911630,6,37936,1,19,35,6286,33,49.35,7.95,11914,0.057308756,15.0
33911631,6,37936,1,19,36,1905,33,50.47,7.96,12272,0.057308756,15.0
33911632,6,37936,1,19,37,1016,33,51.3,7.99,12578,0.057308756,15.0
33911633,6,37936,1,19,38,1013,33,53.28,8.14,13022,0.057308756,15.0
33911634,6,37936,1,19,39,1017,33,53.84,8.19,13249,0.057308756,15.0
33911635,6,37936,1,19,40,1021,33,54.55,8.29,13485,0.057308756,15.0
33911636,6,37936,1,19,41,1022,33,55.71,8.45,13807,0.057308756,15.0
33911637,6,37936,1,19,42,1858,33,56.11,8.47,13935,0.057308756,15.0
33911638,6,37936,1,19,43,1258,33,57.33,8.4,14219,0.057308756,15.0
33911639,6,37936,1,19,44,1754,33,58.53,8.48,14581,0.057308756,15.0
33911640,6,37936,1,19,45,5952,33,59.48,8.51,14724,0.057308756,15.0
33911641,6,37936,1,19,46,3304,33,60.35,8.63,14961,0.057308756,15.0
33911642,6,37936,1,19,47,3302,33,60.75,8.81,15266,0.057308756,15.0
33911643,6,37936,1,19,48,6267,33,62.14,8.75,15458,0.057308756,15.0
33966601,6,37936,2,19,1,3300,24,0.85,0.94,0,0.057308756,15.0
33966602,6,37936,2,19,2,3301,24,1.23,0.9,291,0.057308756,15.0
33966603,6,37936,2,19,3,5987,24,2.92,0.99,707,0.057308756,15.0
33966604,6,37936,2,19,4,5988,24,3.41,1.04,914,0.057308756,15.0
33966605,6,37936,2,19,5,9921,24,5.21,1.2,1184,0.057308756,15.0
33966606,6,37936,2,19,6,2540,24,6.12,1.25,1406,0.057308756,15.0
33966607,6,37936,2,19,7,1255,24,6.72,1.39,1589,0.057308756,15.0
33966608,6,37936,2,19,8,1028,24,8.75,1.55,1886,0.057308756,15.0
33966609,6,37936,2,19,9,1856,24,9.63,1.74,2078,0.057308756,15.0
33966610,6,37936,2,19,10,1024,24,11.56,1.8,2364,0.057308756,15.0
33966611,6,37936,2,19,11,1025,24,12.64,1.85,2614,0.057308756,15.0
33966612,6,37936,2,19,12,1620,24,13.62,1.87,2979,0.057308756,15.0
33966613,6,37936,2,19,13,1015,24,14.37,1.88,3201,0.057308756,15.0
33966614,6,37936,2,19,14,1014,24,14.89,1.9,3397,0.057308756,15.0
33966615,6,37936,2,19,15,2590,24,16.26,1.99,3790,0.057308756,15.0
33966616,6,37936,2,19,16,1655,24,17.05,2.0,3954,0.057308756,15.0
33966617,6,37936,2,19,17,2591,24,19.46,2.12,4579,0.057308756,15.0
33966618,6,37936,2,19,18,4050,24,20.27,2.12,4697,0.057308756,15.0
33966619,6,37936,2,19,19,1039,24,20.97,2.22,5069,0.057308756,15.0
33966620,6,37936,2,19,20,2258,24,22.17,2.33,5277,0.057308756,15.0
33966621,6,37936,2,19,21,6269,24,24.08,2.65,6007,0.057308756,15.0
33966622,6,37936,2,19,22,6299,24,25.48,2.94,6507,0.057308756,15.0
33966623,6,37936,2,19,23,1963,24,27.57,3.15,6909,0.057308756,15.0
33966624,6,37936,2,19,24,5200,24,28.62,3.2,7334,0.057308756,15.0
33966625,6,37936,2,19,25,6229,24,33.51,4.35,7914,0.057308756,15.0
33966626,6,37936,2,19,26,4216,24,35.71,4.75,8402,0.057308756,15.0
33966627,6,37936,2,19,27,463,24,38.52,5.16,8801,0.057308756,15.0
33966628,6,37936,2,19,28,623,24,41.39,5.45,9251,0.057308756,15.0
33966629,6,37936,2,19,29,6300,24,43.39,6.1,9673,0.057308756,15.0
33966630,6,37936,2,19,30,2399,24,45.54,6.1,10345,0.057308756,15.0
33966631,6,37936,2,19,31,5979,24,46.62,6.22,10880,0.057308756,15.0
33966632,6,37936,2,19,32,2260,24,48.22,6.3,11093,0.057308756,15.0
33966633,6,37936,2,19,33,2261,24,49.09,6.28,11276,0.057308756,15.0
33966634,6,37936,2,19,34,1053,24,50.2,6.28,11541,0.057308756,15.0
33966635,6,37936,2,19,35,6286,24,52.42,6.28,12082,0.057308756,15.0
33966636,6,37936,2,19,36,1905,24,53.58,6.25,12440,0.057308756,15.0
33966637,6,37936,2,19,37,1016,24,54.45,6.31,12746,0.057308756,15.0
33966638,6,37936,2,19,38,1013,24,56.12,6.35,13190,0.057308756,15.0
33966639,6,37936,2,19,39,1017,24,56.88,6.5,13485,0.057308756,15.0
33966640,6,37936,2,19,40,1021,24,57.49,6.67,13807,0.057308756,15.0
33966641,6,37936,2,19,41,1022,24,59.18,6.91,14063,0.057308756,15.0
33966642,6,37936,2,19,42,1858,24,59.68,7.05,14191,0.057308756,15.0
33966643,6,37936,2,19,43,1258,24,60.92,7.05,14472,0.057308756,15.0
33966644,6,37936,2,19,44,1754,24,62.19,6.98,14834,0.057308756,15.0
33966645,6,37936,2,19,45,5952,24,63.03,6.83,14720,0.057308756,15.0
33966646,6,37936,2,19,46,3304,24,63.81,6.87,14957,0.057308756,15.0
33966647,6,37936,2,19,47,3302,24,64.31,6.89,15256,0.057308756,15.0
33966648,6,37936,2,19,48,6267,24,65.7,6.92,15463,0.057308756,15.0
33999200,6,37936,3,19,1,3300,18,0.78,0.41,0,0.057308756,15.0
33999201,6,37936,3,19,2,3301,18,1.11,0.49,291,0.057308756,15.0
33999202,6,37936,3,19,3,5987,18,2.83,0.57,707,0.057308756,15.0
33999203,6,37936,3,19,4,5988,18,3.37,0.6,914,0.057308756,15.0
33999204,6,37936,3,19,5,9921,18,4.97,0.83,1184,0.057308756,15.0
33999205,6,37936,3,19,6,2540,18,6.03,1.1,1406,0.057308756,15.0
33999206,6,37936,3,19,7,1255,18,6.52,1.18,1589,0.057308756,15.0
33999207,6,37936,3,19,8,1028,18,8.28,1.24,1886,0.057308756,15.0
33999208,6,37936,3,19,9,1856,18,9.24,1.36,2078,0.057308756,15.0
33999209,6,37936,3,19,10,1024,18,11.13,1.6,2364,0.057308756,15.0
33999210,6,37936,3,19,11,1025,18,12.38,1.68,2614,0.057308756,15.0
33999211,6,37936,3,19,12,1620,18,13.41,1.76,2979,0.057308756,15.0
33999212,6,37936,3,19,13,1015,18,14.19,1.88,3201,0.057308756,15.0
33999213,6,37936,3,19,14,1014,18,14.74,1.95,3465,0.057308756,15.0
33999214,6,37936,3,19,15,2590,18,15.98,2.06,3790,0.057308756,15.0
33999215,6,37936,3,19,16,1655,18,16.87,2.12,4035,0.057308756,15.0
33999216,6,37936,3,19,17,2591,18,18.83,2.32,4660,0.057308756,15.0
33999217,6,37936,3,19,18,4050,18,19.54,2.4,4842,0.057308756,15.0
33999218,6,37936,3,19,19,1039,18,20.25,2.5,5150,0.057308756,15.0
33999219,6,37936,3,19,20,2258,18,21.42,2.46,5358,0.057308756,15.0
33999220,6,37936,3,19,21,6269,18,23.24,2.94,6173,0.057308756,15.0
33999221,6,37936,3,19,22,6299,18,24.25,3.11,6680,0.057308756,15.0
33999222,6,37936,3,19,23,1963,18,26.34,3.45,7082,0.057308756,15.0
33999223,6,37936,3,19,24,5200,18,27.52,3.54,7536,0.057308756,15.0
33999224,6,37936,3,19,25,6229,18,30.82,3.65,8094,0.057308756,15.0
33999225,6,37936,3,19,26,4216,18,33.3,3.89,8646,0.057308756,15.0
33999226,6,37936,3,19,27,463,18,35.53,3.92,9081,0.057308756,15.0
33999227,6,37936,3,19,28,623,18,38.25,4.14,9495,0.057308756,15.0
33999228,6,37936,3,19,29,6300,18,40.17,4.52,9970,0.057308756,15.0
33999229,6,37936,3,19,30,2399,18,42.47,4.63,10706,0.057308756,15.0
33999230,6,37936,3,19,31,5979,18,43.46,4.7,11241,0.057308756,15.0
33999231,6,37936,3,19,32,2260,18,44.89,4.83,11454,0.057308756,15.0
33999232,6,37936,3,19,33,2261,18,45.61,4.92,11637,0.057308756,15.0
33999233,6,37936,3,19,34,1053,18,46.35,4.99,11902,0.057308756,15.0
33999234,6,37936,3,19,35,6286,18,48.47,5.0,12458,0.057308756,15.0
33999235,6,37936,3,19,36,1905,18,49.63,5.09,12816,0.057308756,15.0
33999236,6,37936,3,19,37,1016,18,50.54,5.29,13122,0.057308756,15.0
33999237,6,37936,3,19,38,1013,18,52.44,5.37,13566,0.057308756,15.0
33999238,6,37936,3,19,39,1017,18,52.99,5.46,13793,0.057308756,15.0
33999239,6,37936,3,19,40,1021,18,53.8,5.54,14029,0.057308756,15.0
33999240,6,37936,3,19,41,1022,18,55.01,5.57,14368,0.057308756,15.0
33999241,6,37936,3,19,42,1858,18,55.42,5.6,14496,0.057308756,15.0
33999242,6,37936,3,19,43,1258,18,56.88,5.79,14777,0.057308756,15.0
33999243,6,37936,3,19,44,1754,18,58.04,5.92,15139,0.057308756,15.0
33999244,6,37936,3,19,45,5952,18,59.03,5.89,15282,0.057308756,15.0
33999245,6,37936,3,19,46,3304,18,59.86,6.02,15519,0.057308756,15.0
33999246,6,37936,3,19,47,3302,18,60.32,6.04,15818,0.057308756,15.0
33999247,6,37936,3,19,48,6267,18,61.66,6.24,16025,0.057308756,15.0
34031943,6,37936,4,19,1,3300,19,0.89,0.8,0,0.057308756,15.0
34031944,6,37936,4,19,2,3301,19,1.23,0.97,291,0.057308756,15.0
34031945,6,37936,4,19,3,5987,19,2.95,0.95,707,0.057308756,15.0
34031946,6,37936,4,19,4,5988,19,3.42,0.94,914,0.057308756,15.0
34031947,6,37936,4,19,5,9921,19,5.04,1.05,1184,0.057308756,15.0
34031948,6,37936,4,19,6,2540,19,6.02,1.1,1406,0.057308756,15.0
34031949,6,37936,4,19,7,1255,19,6.63,1.28,1589,0.057308756,15.0
34031950,6,37936,4,19,8,1028,19,8.65,1.38,1886,0.057308756,15.0
34031951,6,37936,4,19,9,1856,19,9.69,1.47,2078,0.057308756,15.0
34031952,6,37936,4,19,10,1024,19,11.9,1.77,2364,0.057308756,15.0
34031953,6,37936,4,19,11,1025,19,13.05,1.78,2614,0.057308756,15.0
34031954,6,37936,4,19,12,1620,19,14.07,1.9,2979,0.057308756,15.0
34031955,6,37936,4,19,13,1015,19,14.87,1.97,3201,0.057308756,15.0
34031956,6,37936,4,19,14,1014,19,15.44,1.99,3465,0.057308756,15.0
34031957,6,37936,4,19,15,2590,19,16.8,2.02,3790,0.057308756,15.0
34031958,6,37936,4,19,16,1655,19,17.73,2.06,4035,0.057308756,15.0
34031959,6,37936,4,19,17,2591,19,20.0,2.23,4660,0.057308756,15.0
34031960,6,37936,4,19,18,4050,19,20.77,2.26,4842,0.057308756,15.0
34031961,6,37936,4,19,19,1039,19,21.45,2.35,5150,0.057308756,15.0
34031962,6,37936,4,19,20,2258,19,22.87,2.53,5358,0.057308756,15.0
34031963,6,37936,4,19,21,6269,19,24.82,2.6,6173,0.057308756,15.0
34031964,6,37936,4,19,22,6299,19,25.93,2.78,6680,0.057308756,15.0
34031965,6,37936,4,19,23,1963,19,27.71,2.73,7082,0.057308756,15.0
34031966,6,37936,4,19,24,5200,19,28.87,2.74,7536,0.057308756,15.0
34031967,6,37936,4,19,25,6229,19,32.29,2.84,8094,0.057308756,15.0
34031968,6,37936,4,19,26,4216,19,34.75,2.91,8646,0.057308756,15.0
34031969,6,37936,4,19,27,463,19,37.2,2.87,9081,0.057308756,15.0
34031970,6,37936,4,19,28,623,19,40.1,3.26,9495,0.057308756,15.0
34031971,6,37936,4,19,29,6300,19,42.51,3.21,9970,0.057308756,15.0
34031972,6,37936,4,19,30,2399,19,44.55,3.34,10706,0.057308756,15.0
34031973,6,37936,4,19,31,5979,19,45.54,3.42,11241,0.057308756,15.0
34031974,6,37936,4,19,32,2260,19,47.33,3.74,11454,0.057308756,15.0
34031975,6,37936,4,19,33,2261,19,48.09,3.8,11637,0.057308756,15.0
34031976,6,37936,4,19,34,1053,19,48.86,3.84,11902,0.057308756,15.0
34031977,6,37936,4,19,35,6286,19,50.95,4.2,12458,0.057308756,15.0
34031978,6,37936,4,19,36,1905,19,52.21,4.35,12816,0.057308756,15.0
34031979,6,37936,4,19,37,1016,19,53.18,4.42,13122,0.057308756,15.0
34031980,6,37936,4,19,38,1013,19,54.94,4.65,13566,0.057308756,15.0
34031981,6,37936,4,19,39,1017,19,55.55,4.69,13793,0.057308756,15.0
34031982,6,37936,4,19,40,1021,19,56.33,4.75,14029,0.057308756,15.0
34031983,6,37936,4,19,41,1022,19,57.68,4.72,14368,0.057308756,15.0
34031984,6,37936,4,19,42,1858,19,58.1,4.77,14496,0.057308756,15.0
34031985,6,37936,4,19,43,1258,19,59.36,4.87,14777,0.057308756,15.0
34031986,6,37936,4,19,44,1754,19,60.52,5.0,15139,0.057308756,15.0
34031987,6,37936,4,19,45,5952,19,61.53,5.01,15282,0.057308756,15.0
34031988,6,37936,4,19,46,3304,19,62.3,5.04,15519,0.057308756,15.0
34031989,6,37936,4,19,47,3302,19,62.72,5.03,15818,0.057308756,15.0
34031990,6,37936,4,19,48,6267,19,64.1,4.95,16025,0.057308756,15.0
34058181,6,28838,5,19,12,61216,4,67.91,23.49,37936,0.057308756,
34086632,6,37936,5,19,1,3300,15,0.82,1.81,0,0.057308756,15.0
34086633,6,37936,5,19,2,3301,15,1.15,1.78,291,0.057308756,15.0
34086634,6,37936,5,19,3,5987,15,2.76,1.91,707,0.057308756,15.0
34086635,6,37936,5,19,4,5988,15,3.07,2.13,869,0.057308756,15.0
34086636,6,37936,5,19,5,9921,15,4.84,2.44,1136,0.057308756,15.0
34086637,6,37936,5,19,6,2540,15,5.91,2.44,1358,0.057308756,15.0
34086638,6,37936,5,19,7,1255,15,6.85,2.63,1541,0.057308756,15.0
34086639,6,37936,5,19,8,1028,15,8.58,2.88,1799,0.057308756,15.0
34086640,6,37936,5,19,9,1856,15,9.65,2.9,1991,0.057308756,15.0
34086641,6,37936,5,19,10,1024,15,11.68,3.26,2277,0.057308756,15.0
34086642,6,37936,5,19,11,1025,15,13.0,3.25,2521,0.057308756,15.0
34086643,6,37936,5,19,12,1620,15,14.15,3.34,2886,0.057308756,15.0
34086644,6,37936,5,19,13,1015,15,14.93,3.32,3108,0.057308756,15.0
34086645,6,37936,5,19,14,1014,15,15.53,3.36,3372,0.057308756,15.0
34086646,6,37936,5,19,15,2590,15,16.84,3.43,3697,0.057308756,15.0
34086647,6,37936,5,19,16,1655,15,17.59,3.4,3859,0.057308756,15.0
34086648,6,37936,5,19,17,2591,15,19.74,3.33,4484,0.057308756,15.0
34086649,6,37936,5,19,18,4050,15,20.58,3.34,4666,0.057308756,15.0
34086650,6,37936,5,19,19,1039,15,22.46,3.29,5009,0.057308756,15.0
34086651,6,37936,5,19,20,2258,15,24.04,4.15,5163,0.057308756,15.0
34086652,6,37936,5,19,21,6269,15,25.32,3.66,5950,0.057308756,15.0
34086653,6,37936,5,19,22,6299,15,26.44,3.87,6440,0.057308756,15.0
34086654,6,37936,5,19,23,1963,15,28.88,4.25,6765,0.057308756,15.0
34086655,6,37936,5,19,24,5200,15,30.07,4.23,7179,0.057308756,15.0
34086656,6,37936,5,19,25,6229,15,33.36,4.29,7806,0.057308756,15.0
34086657,6,37936,5,19,26,4216,15,36.48,5.2,8252,0.057308756,15.0
34086658,6,37936,5,19,27,463,15,39.2,4.76,8687,0.057308756,15.0
34086659,6,37936,5,19,28,623,15,41.33,4.03,9207,0.057308756,15.0
34086660,6,37936,5,19,29,6300,15,43.57,3.92,9682,0.057308756,15.0
34086661,6,37936,5,19,30,2399,15,46.09,4.07,10285,0.057308756,15.0
34086662,6,37936,5,19,31,5979,15,46.77,3.96,10739,0.057308756,15.0
34086663,6,37936,5,19,32,2260,15,46.89,5.67,10693,0.057308756,15.0
34086664,6,37936,5,19,33,2261,15,47.85,5.64,10876,0.057308756,15.0
34086665,6,37936,5,19,34,1053,15,48.6,5.75,11141,0.057308756,15.0
34086666,6,37936,5,19,35,6286,15,51.08,5.78,11704,0.057308756,15.0
34086667,6,37936,5,19,36,1905,15,52.3,5.77,12062,0.057308756,15.0
34086668,6,37936,5,19,37,1016,15,53.23,6.02,12387,0.057308756,15.0
34086669,6,37936,5,19,38,1013,15,54.74,5.91,12570,0.057308756,15.0
34086670,6,37936,5,19,39,1017,15,55.26,5.9,12797,0.057308756,15.0
34086671,6,37936,5,19,40,1021,15,55.98,5.96,13033,0.057308756,15.0
34086672,6,37936,5,19,41,1022,15,57.34,5.65,13295,0.057308756,15.0
34086673,6,37936,5,19,42,1858,15,57.77,5.67,13423,0.057308756,15.0
34086674,6,37936,5,19,43,1258,15,59.08,5.8,13704,0.057308756,15.0
34086675,6,37936,5,19,44,1754,15,60.31,5.82,14066,0.057308756,15.0
34086676,6,37936,5,19,45,5952,15,61.52,5.79,14209,0.057308756,15.0
34086677,6,37936,5,19,46,3304,15,62.4,5.83,14446,0.057308756,15.0
34086678,6,37936,5,19,47,3302,15,62.82,5.86,14745,0.057308756,15.0
34086679,6,37936,5,19,48,6267,15,64.18,5.93,14952,0.057308756,15.0
34106689,6,27930,1,20,23,60733,5,52.87,1.75,37936,0.057308756,
34150116,6,37936,1,20,1,3300,24,0.77,0.79,0,0.057308756,15.0
34150117,6,37936,1,20,2,3301,24,0.98,0.81,291,0.057308756,15.0
34150118,6,37936,1,20,3,5987,24,2.46,1.06,694,0.057308756,15.0
34150119,6,37936,1,20,4,5988,24,2.92,1.1,901,0.057308756,15.0
34150120,6,37936,1,20,5,9921,24,4.36,1.16,1171,0.057308756,15.0
34150121,6,37936,1,20,6,2540,24,5.22,1.25,1393,0.057308756,15.0
34150122,6,37936,1,20,7,1255,24,5.72,1.29,1576,0.057308756,15.0
34150123,6,37936,1,20,8,1028,24,7.42,1.56,1873,0.057308756,15.0
34150124,6,37936,1,20,9,1856,24,8.22,1.61,2065,0.057308756,15.0
34150125,6,37936,1,20,10,1024,24,9.94,1.88,2351,0.057308756,15.0
34150126,6,37936,1,20,11,1025,24,11.02,1.9,2601,0.057308756,15.0
34150127,6,37936,1,20,12,1620,24,12.0,1.98,2966,0.057308756,15.0
34150128,6,37936,1,20,13,1015,24,12.72,2.04,3188,0.057308756,15.0
34150129,6,37936,1,20,14,1014,24,13.29,2.1,3452,0.057308756,15.0
34150130,6,37936,1,20,15,2590,24,14.5,2.18,3777,0.057308756,15.0
34150131,6,37936,1,20,16,1655,24,15.36,2.26,4022,0.057308756,15.0
34150132,6,37936,1,20,17,2591,24,17.59,2.59,4647,0.057308756,15.0
34150133,6,37936,1,20,18,4050,24,18.31,2.6,4829,0.057308756,15.0
34150134,6,37936,1,20,19,1039,24,18.98,2.61,5137,0.057308756,15.0
34150135,6,37936,1,20,20,2258,24,20.16,2.7,5345,0.057308756,15.0
34150136,6,37936,1,20,21,6269,24,22.18,2.97,6160,0.057308756,15.0
34150137,6,37936,1,20,22,6299,24,23.23,3.07,6667,0.057308756,15.0
34150138,6,37936,1,20,23,1963,24,24.72,3.08,7069,0.057308756,15.0
34150139,6,37936,1,20,24,5200,24,25.52,3.13,7522,0.057308756,15.0
34150140,6,37936,1,20,25,6229,24,29.62,3.1,8080,0.057308756,15.0
34150141,6,37936,1,20,26,4216,24,32.47,3.22,8632,0.057308756,15.0
34150142,6,37936,1,20,27,463,24,34.17,4.03,9017,0.057308756,15.0
34150143,6,37936,1,20,28,623,24,36.81,4.41,9270,0.057308756,15.0
34150144,6,37936,1,20,29,6300,24,39.96,4.28,9745,0.057308756,15.0
34150145,6,37936,1,20,30,2399,24,41.97,4.54,10481,0.057308756,15.0
34150146,6,37936,1,20,31,5979,24,42.94,4.67,11016,0.057308756,15.0
34150147,6,37936,1,20,32,2260,24,44.27,4.94,11229,0.057308756,15.0
34150148,6,37936,1,20,33,2261,24,44.98,4.96,11412,0.057308756,15.0
34150149,6,37936,1,20,34,1053,24,45.68,5.05,11677,0.057308756,15.0
34150150,6,37936,1,20,35,6286,24,47.24,5.13,12233,0.057308756,15.0
34150151,6,37936,1,20,36,1905,24,48.34,5.25,12591,0.057308756,15.0
34150152,6,37936,1,20,37,1016,24,49.2,5.34,12897,0.057308756,15.0
34150153,6,37936,1,20,38,1013,24,51.04,5.44,13341,0.057308756,15.0
34150154,6,37936,1,20,39,1017,24,51.61,5.51,13568,0.057308756,15.0
34150155,6,37936,1,20,40,1021,24,52.24,5.63,13804,0.057308756,15.0
34150156,6,37936,1,20,41,1022,24,53.39,5.77,14143,0.057308756,15.0
34150157,6,37936,1,20,42,1858,24,53.72,5.77,14271,0.057308756,15.0
34150158,6,37936,1,20,43,1258,24,54.99,5.86,14552,0.057308756,15.0
34150159,6,37936,1,20,44,1754,24,56.31,5.91,14914,0.057308756,15.0
34150160,6,37936,1,20,45,5952,24,57.18,5.93,15057,0.057308756,15.0
34150161,6,37936,1,20,46,3304,24,57.96,5.93,15294,0.057308756,15.0
34150162,6,37936,1,20,47,3302,24,58.43,5.99,15593,0.057308756,15.0
34150163,6,37936,1,20,48,6267,24,59.73,6.07,15800,0.057308756,15.0
34200268,6,37936,2,20,1,3300,15,0.71,0.73,0,0.057308756,15.0
34200269,6,37936,2,20,2,3301,15,0.96,0.73,291,0.057308756,15.0
34200270,6,37936,2,20,3,5987,15,2.48,0.9,707,0.057308756,15.0
34200271,6,37936,2,20,4,5988,15,2.84,0.82,914,0.057308756,15.0
34200272,6,37936,2,20,5,9921,15,4.28,0.94,1184,0.057308756,15.0
34200273,6,37936,2,20,6,2540,15,5.12,0.99,1406,0.057308756,15.0
34200274,6,37936,2,20,7,1255,15,5.35,1.42,1495,0.057308756,15.0
34200275,6,37936,2,20,8,1028,15,6.94,1.73,1792,0.057308756,15.0
34200276,6,37936,2,20,9,1856,15,7.78,1.84,1984,0.057308756,15.0
34200277,6,37936,2,20,10,1024,15,9.63,1.94,2270,0.057308756,15.0
34200278,6,37936,2,20,11,1025,15,10.7,2.02,2520,0.057308756,15.0
34200279,6,37936,2,20,12,1620,15,11.74,2.06,2885,0.057308756,15.0
34200280,6,37936,2,20,13,1015,15,12.44,2.07,3107,0.057308756,15.0
34200281,6,37936,2,20,14,1014,15,12.93,2.08,3371,0.057308756,15.0
34200282,6,37936,2,20,15,2590,15,14.31,2.14,3696,0.057308756,15.0
34200283,6,37936,2,20,16,1655,15,15.14,2.15,3941,0.057308756,15.0
34200284,6,37936,2,20,17,2591,15,17.42,2.4,4559,0.057308756,15.0
34200285,6,37936,2,20,18,4050,15,18.22,2.43,4741,0.057308756,15.0
34200286,6,37936,2,20,19,1039,15,19.04,2.45,5041,0.057308756,15.0
34200287,6,37936,2,20,20,2258,15,20.37,2.55,5249,0.057308756,15.0
34200288,6,37936,2,20,21,6269,15,22.45,2.56,5956,0.057308756,15.0
34200289,6,37936,2,20,22,6299,15,23.47,2.59,6463,0.057308756,15.0
34200290,6,37936,2,20,23,1963,15,24.79,2.59,6865,0.057308756,15.0
34200291,6,37936,2,20,24,5200,15,25.85,2.72,7319,0.057308756,15.0
34200292,6,37936,2,20,25,6229,15,28.98,3.21,7862,0.057308756,15.0
34200293,6,37936,2,20,26,4216,15,31.49,3.57,8392,0.057308756,15.0
34200294,6,37936,2,20,27,463,15,33.67,3.54,8809,0.057308756,15.0
34200295,6,37936,2,20,28,623,15,35.98,3.61,9202,0.057308756,15.0
34200296,6,37936,2,20,29,6300,15,38.2,3.68,9708,0.057308756,15.0
34200297,6,37936,2,20,30,2399,15,40.11,3.91,10444,0.057308756,15.0
34200298,6,37936,2,20,31,5979,15,40.84,3.68,10792,0.057308756,15.0
34200299,6,37936,2,20,32,2260,15,42.45,3.77,11005,0.057308756,15.0
34200300,6,37936,2,20,33,2261,15,43.55,4.11,11168,0.057308756,15.0
34200301,6,37936,2,20,34,1053,15,44.24,4.07,11433,0.057308756,15.0
34200302,6,37936,2,20,35,6286,15,45.9,4.02,11989,0.057308756,15.0
34200303,6,37936,2,20,36,1905,15,46.98,4.11,12347,0.057308756,15.0
34200304,6,37936,2,20,37,1016,15,47.89,4.04,12653,0.057308756,15.0
34200305,6,37936,2,20,38,1013,15,49.78,4.15,13097,0.057308756,15.0
34200306,6,37936,2,20,39,1017,15,50.34,4.29,13328,0.057308756,15.0
34200307,6,37936,2,20,40,1021,15,51.04,4.34,13564,0.057308756,15.0
34200308,6,37936,2,20,41,1022,15,52.19,4.38,13903,0.057308756,15.0
34200309,6,37936,2,20,42,1858,15,52.52,4.29,13974,0.057308756,15.0
34200310,6,37936,2,20,43,1258,15,53.6,4.41,14217,0.057308756,15.0
34200311,6,37936,2,20,44,1754,15,55.12,4.48,14598,0.057308756,15.0
34200312,6,37936,2,20,45,5952,15,55.95,4.61,14741,0.057308756,15.0
34200313,6,37936,2,20,46,3304,15,56.72,4.79,14978,0.057308756,15.0
34200314,6,37936,2,20,47,3302,15,57.23,4.86,15277,0.057308756,15.0
34200315,6,37936,2,20,48,6267,15,58.74,4.77,15484,0.057308756,15.0
34228284,6,37936,3,20,1,3300,14,0.53,0.44,0,0.057308756,15.0
34228285,6,37936,3,20,2,3301,14,0.81,0.49,291,0.057308756,15.0
34228286,6,37936,3,20,3,5987,14,2.34,0.66,707,0.057308756,15.0
34228287,6,37936,3,20,4,5988,14,2.86,0.77,914,0.057308756,15.0
34228288,6,37936,3,20,5,9921,14,4.38,0.91,1184,0.057308756,15.0
34228289,6,37936,3,20,6,2540,14,5.29,0.96,1406,0.057308756,15.0
34228290,6,37936,3,20,7,1255,14,5.75,0.94,1589,0.057308756,15.0
34228291,6,37936,3,20,8,1028,14,7.62,1.23,1886,0.057308756,15.0
34228292,6,37936,3,20,9,1856,14,8.69,1.31,2078,0.057308756,15.0
34228293,6,37936,3,20,10,1024,14,10.35,1.65,2364,0.057308756,15.0
34228294,6,37936,3,20,11,1025,14,11.42,1.55,2614,0.057308756,15.0
34228295,6,37936,3,20,12,1620,14,12.43,1.59,2979,0.057308756,15.0
34228296,6,37936,3,20,13,1015,14,13.17,1.65,3201,0.057308756,15.0
