15994,3234,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.819553,35.247594,0.0706241
15995,3235,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.822721,35.242669,0.0706241
15996,3236,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.822342,35.239495,0.0706241
15997,3237,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.82236,35.239337,0.0706241
15998,3238,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.833283,35.241867,0.0706241
15999,3242,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.7914,35.210202,0.0706241
16000,3243,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.753141,35.187229,0.0706241
16001,3244,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.753147,35.181483,0.0706241
16002,3245,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752645,35.181808,0.0706241
16003,3246,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.749223,35.181706,0.0706241
16004,3249,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.751154,35.182084,0.0706241
16005,3250,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.753295,35.184031,0.0706241
16006,3254,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.733599,35.199794,0.0706241
16007,3255,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.738585,35.196321,0.0706241
16008,3256,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.729377,35.219497,0.0706241
16009,3257,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.726849,35.224083,0.0706241
16683,6181,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.780602,35.188294,0.0706241
