record_id,month,route_id,day_of_week,scheduled_departure_time,stop_sequence,stop_code,n_observations,mean_cumulative_travel_time_min,std_cumulative_travel_time_min,mean_cumulative_distance_m,std_cumulative_distance_m,route_name,route_variant_id
12228399,2,5499,2,22,21,1484,8,16.43,2.18,5645,0.057308756,22,0
12228400,2,5499,2,22,22,1079,8,17.32,2.35,5833,0.057308756,22,0
12228401,2,5499,2,22,23,3857,8,19.32,2.22,6371,0.057308756,22,0
12228402,2,5499,2,22,24,3605,8,20.52,2.23,6627,0.057308756,22,0
12228403,2,5499,2,22,25,4173,8,22.07,2.64,6897,0.057308756,22,0
12228404,2,5499,2,22,26,3818,8,24.45,2.85,7265,0.057308756,22,0
12228405,2,5499,2,22,27,3858,8,24.98,3.08,7394,0.057308756,22,0
12228406,2,5499,2,22,28,4037,8,26.61,3.11,7715,0.057308756,22,0
12228407,2,5499,2,22,29,1171,8,28.29,2.85,7992,0.057308756,22,0
12228408,2,5499,2,22,30,903,8,30.16,2.96,8466,0.057308756,22,0
12228409,2,5499,2,22,31,3678,8,31.39,2.85,8685,0.057308756,22,0
12228410,2,5499,2,22,32,1352,8,33.04,2.89,8935,0.057308756,22,0
12228411,2,5499,2,22,33,1731,8,33.54,2.81,9161,0.057308756,22,0
12228412,2,5499,2,22,34,1927,8,34.64,2.93,9688,0.057308756,22,0
12228413,2,5499,2,22,35,3637,8,36.0,2.99,9941,0.057308756,22,0
12228414,2,5499,2,22,36,2804,8,39.87,2.79,12752,0.057308756,22,0
12228415,2,5499,2,22,37,2802,8,40.46,2.86,12845,0.057308756,22,0
12228416,2,5499,2,22,38,2882,8,42.1,3.06,13389,0.057308756,22,0
12228417,2,5499,2,22,39,2806,8,42.85,3.18,13583,0.057308756,22,0
12228418,2,5499,2,22,40,5854,8,44.36,3.19,13961,0.057308756,22,0
12228419,2,5499,2,22,41,2569,8,44.93,3.15,14167,0.057308756,22,0
12228420,2,5499,2,22,42,2573,8,45.88,3.14,14367,0.057308756,22,0
12228421,2,5499,2,22,43,2620,8,46.84,3.18,14680,0.057308756,22,0
12228422,2,5499,2,22,44,2624,8,48.85,3.21,15095,0.057308756,22,0
12228423,2,5499,2,22,45,2707,8,49.56,3.2,15303,0.057308756,22,0
12228424,2,5499,2,22,46,2708,8,50.28,3.19,15580,0.057308756,22,0
12228425,2,5499,2,22,47,2710,8,50.8,3.19,15814,0.057308756,22,0
12228426,2,5499,2,22,48,2825,8,51.37,3.21,15969,0.057308756,22,0
12228427,2,5499,2,22,49,6215,8,51.92,3.21,16140,0.057308756,22,0
12228428,2,5499,2,22,50,2826,8,52.22,3.22,16319,0.057308756,22,0
12228429,2,5499,2,22,51,3849,8,53.11,3.15,16586,0.057308756,22,0
12228430,2,5499,2,22,52,2855,8,53.84,3.17,16799,0.057308756,22,0
12228431,2,5499,2,22,53,2856,8,54.62,3.22,17187,0.057308756,22,0
12228432,2,5499,2,22,54,6214,8,55.22,3.17,17486,0.057308756,22,0
12228433,2,5499,2,22,55,1487,8,56.96,3.32,17995,0.057308756,22,0
12443202,2,5499,2,23,1,3324,8,0.96,1.1,0,0.057308756,22,0
12443203,2,5499,2,23,2,6268,8,1.15,1.11,350,0.057308756,22,0
12443204,2,5499,2,23,3,9907,8,3.96,1.26,1440,0.057308756,22,0
12443205,2,5499,2,23,4,9908,8,4.65,1.29,1684,0.057308756,22,0
12443206,2,5499,2,23,5,3097,8,4.99,1.28,1852,0.057308756,22,0
12443207,2,5499,2,23,6,2181,8,6.3,1.37,2222,0.057308756,22,0
12443208,2,5499,2,23,7,9981,8,6.58,1.45,2343,0.057308756,22,0
12443209,2,5499,2,23,8,1629,8,7.25,1.57,2520,0.057308756,22,0
12443210,2,5499,2,23,9,5895,8,7.76,1.69,2754,0.057308756,22,0
12443211,2,5499,2,23,10,1014,8,8.77,2.24,3095,0.057308756,22,0
12443212,2,5499,2,23,11,2590,8,9.41,2.23,3330,0.057308756,22,0
12443213,2,5499,2,23,12,1655,8,9.99,2.22,3575,0.057308756,22,0
12443214,2,5499,2,23,13,2753,8,10.54,2.22,3796,0.057308756,22,0
12443215,2,5499,2,23,14,4044,8,11.04,2.21,4064,0.057308756,22,0
12443216,2,5499,2,23,15,1630,8,11.5,2.27,4286,0.057308756,22,0
12443217,2,5499,2,23,16,2591,8,11.89,2.29,4409,0.057308756,22,0
12443218,2,5499,2,23,17,4050,8,12.84,2.23,4636,0.057308756,22,0
12443219,2,5499,2,23,18,1039,8,13.27,2.25,4960,0.057308756,22,0
12443220,2,5499,2,23,19,1054,8,13.62,2.29,5121,0.057308756,22,0
12443221,2,5499,2,23,20,1575,8,14.09,2.36,5331,0.057308756,22,0
12443222,2,5499,2,23,21,1484,8,15.17,2.54,5782,0.057308756,22,0
12443223,2,5499,2,23,22,1079,8,15.87,2.7,5970,0.057308756,22,0
12443224,2,5499,2,23,23,3857,8,17.9,2.86,6371,0.057308756,22,0
12443225,2,5499,2,23,24,3605,8,19.52,2.91,6814,0.057308756,22,0
12443226,2,5499,2,23,25,4173,8,20.86,2.92,7084,0.057308756,22,0
12443227,2,5499,2,23,26,3818,8,23.21,3.26,7452,0.057308756,22,0
12443228,2,5499,2,23,27,3858,8,23.69,3.2,7607,0.057308756,22,0
12443229,2,5499,2,23,28,4037,8,24.96,3.19,7921,0.057308756,22,0
12443230,2,5499,2,23,29,1171,8,26.47,3.16,8198,0.057308756,22,0
12443231,2,5499,2,23,30,903,8,28.1,3.03,8672,0.057308756,22,0
12443232,2,5499,2,23,31,3678,8,29.51,3.06,8891,0.057308756,22,0
12443233,2,5499,2,23,32,1352,8,30.68,3.18,9141,0.057308756,22,0
12443234,2,5499,2,23,33,1731,8,31.1,3.31,9367,0.057308756,22,0
12443235,2,5499,2,23,34,1927,8,32.1,3.55,9894,0.057308756,22,0
12443236,2,5499,2,23,35,3637,8,33.03,3.59,10147,0.057308756,22,0
12443237,2,5499,2,23,36,2804,8,36.71,3.76,12958,0.057308756,22,0
12443238,2,5499,2,23,37,2802,8,37.13,3.72,13051,0.057308756,22,0
12443239,2,5499,2,23,38,2882,8,38.74,3.89,13595,0.057308756,22,0
12443240,2,5499,2,23,39,2806,8,39.34,3.88,13789,0.057308756,22,0
12443241,2,5499,2,23,40,5854,8,40.9,3.99,14167,0.057308756,22,0
12443242,2,5499,2,23,41,2569,8,41.48,4.04,14373,0.057308756,22,0
12443243,2,5499,2,23,42,2573,8,42.67,4.38,14573,0.057308756,22,0
12443244,2,5499,2,23,43,2620,8,43.28,4.13,14861,0.057308756,22,0
12443245,2,5499,2,23,44,2624,8,45.35,4.59,15276,0.057308756,22,0
12443246,2,5499,2,23,45,2707,8,46.44,4.72,15509,0.057308756,22,0
12443247,2,5499,2,23,46,2708,8,47.17,4.74,15786,0.057308756,22,0
12443248,2,5499,2,23,47,2710,8,47.78,4.72,16020,0.057308756,22,0
12443249,2,5499,2,23,48,2825,8,48.29,4.76,16175,0.057308756,22,0
12443250,2,5499,2,23,49,6215,8,48.76,4.92,16346,0.057308756,22,0
12443251,2,5499,2,23,50,2826,8,49.08,4.9,16525,0.057308756,22,0
12443252,2,5499,2,23,51,3849,8,49.25,5.46,16614,0.057308756,22,0
12443253,2,5499,2,23,52,2855,8,49.97,5.42,16827,0.057308756,22,0
12443254,2,5499,2,23,53,2856,8,50.77,5.44,17215,0.057308756,22,0
12443255,2,5499,2,23,54,6214,8,51.42,5.51,17514,0.057308756,22,0
12443256,2,5499,2,23,55,1487,8,53.02,6.22,18023,0.057308756,22,0
6538487,2,5499,3,5,1,3324,7,0.57,0.48,0,0.057308756,22,0
6538488,2,5499,3,5,2,6268,7,0.8,0.47,350,0.057308756,22,0
6538489,2,5499,3,5,3,9907,7,3.58,0.51,1440,0.057308756,22,0
6538490,2,5499,3,5,4,9908,7,4.23,0.52,1684,0.057308756,22,0
6538491,2,5499,3,5,5,3097,7,4.69,0.48,1852,0.057308756,22,0
6538492,2,5499,3,5,6,2181,7,6.26,0.7,2222,0.057308756,22,0
6538493,2,5499,3,5,7,9981,7,6.62,0.77,2343,0.057308756,22,0
6538494,2,5499,3,5,8,1629,7,7.13,0.79,2520,0.057308756,22,0
6538495,2,5499,3,5,9,5895,7,7.55,0.79,2754,0.057308756,22,0
6538496,2,5499,3,5,10,1014,7,8.74,0.63,3095,0.057308756,22,0
6538497,2,5499,3,5,11,2590,7,9.41,0.7,3330,0.057308756,22,0
6538498,2,5499,3,5,12,1655,7,10.13,0.77,3575,0.057308756,22,0
6538499,2,5499,3,5,13,2753,7,10.65,0.8,3796,0.057308756,22,0
6538500,2,5499,3,5,14,4044,7,11.2,0.82,4064,0.057308756,22,0
6538501,2,5499,3,5,15,1630,7,12.65,2.16,4286,0.057308756,22,0
6538502,2,5499,3,5,16,2591,7,13.07,2.2,4409,0.057308756,22,0
6538503,2,5499,3,5,17,4050,7,14.27,2.48,4636,0.057308756,22,0
6538504,2,5499,3,5,18,1039,7,14.81,2.45,4960,0.057308756,22,0
6538505,2,5499,3,5,19,1054,7,15.09,2.45,5121,0.057308756,22,0
6538506,2,5499,3,5,20,1575,7,15.58,2.47,5331,0.057308756,22,0
6538507,2,5499,3,5,21,1484,7,16.65,2.36,5782,0.057308756,22,0
6538508,2,5499,3,5,22,1079,7,17.17,2.54,5970,0.057308756,22,0
6538509,2,5499,3,5,23,3857,7,18.9,2.55,6371,0.057308756,22,0
6538510,2,5499,3,5,24,3605,7,20.16,2.36,6814,0.057308756,22,0
6538511,2,5499,3,5,25,4173,7,21.3,2.44,7084,0.057308756,22,0
6538512,2,5499,3,5,26,3818,7,23.19,2.38,7452,0.057308756,22,0
6538513,2,5499,3,5,27,3858,7,23.66,2.34,7607,0.057308756,22,0
6538514,2,5499,3,5,28,4037,7,24.59,2.6,7921,0.057308756,22,0
6538515,2,5499,3,5,29,1171,7,25.52,2.32,8198,0.057308756,22,0
6538516,2,5499,3,5,30,903,7,27.07,2.28,8672,0.057308756,22,0
6538517,2,5499,3,5,31,3678,7,28.05,2.42,8891,0.057308756,22,0
6538518,2,5499,3,5,32,1352,7,29.35,2.68,9141,0.057308756,22,0
6538519,2,5499,3,5,33,1731,7,29.92,2.7,9367,0.057308756,22,0
6538520,2,5499,3,5,34,1927,7,30.66,2.73,9894,0.057308756,22,0
6538521,2,5499,3,5,35,3637,7,31.77,2.73,10147,0.057308756,22,0
6538522,2,5499,3,5,36,2804,7,35.5,3.02,12958,0.057308756,22,0
6538523,2,5499,3,5,37,2802,7,36.28,3.18,13051,0.057308756,22,0
6538524,2,5499,3,5,38,2882,7,37.69,3.3,13595,0.057308756,22,0
6538525,2,5499,3,5,39,2806,7,38.31,3.51,13789,0.057308756,22,0
6538526,2,5499,3,5,40,5854,7,39.71,3.46,14167,0.057308756,22,0
6538527,2,5499,3,5,41,2569,7,40.14,3.47,14373,0.057308756,22,0
6538528,2,5499,3,5,42,2573,7,40.98,3.37,14573,0.057308756,22,0
6538529,2,5499,3,5,43,2620,7,41.76,3.44,14886,0.057308756,22,0
6538530,2,5499,3,5,44,2624,7,44.79,3.46,15301,0.057308756,22,0
6538531,2,5499,3,5,45,2707,7,45.32,3.42,15509,0.057308756,22,0
6538532,2,5499,3,5,46,2708,7,45.98,3.47,15786,0.057308756,22,0
6538533,2,5499,3,5,47,2710,7,46.45,3.51,16020,0.057308756,22,0
6538534,2,5499,3,5,48,2825,7,46.96,3.65,16175,0.057308756,22,0
6538535,2,5499,3,5,49,6215,7,47.39,3.74,16346,0.057308756,22,0
6538536,2,5499,3,5,50,2826,7,47.69,3.77,16525,0.057308756,22,0
6538537,2,5499,3,5,51,3849,7,48.72,3.69,16792,0.057308756,22,0
6538538,2,5499,3,5,52,2855,7,49.41,3.73,17005,0.057308756,22,0
6538539,2,5499,3,5,53,2856,7,50.21,3.75,17393,0.057308756,22,0
6538540,2,5499,3,5,54,6214,7,50.85,3.72,17692,0.057308756,22,0
6538541,2,5499,3,5,55,1487,7,58.25,10.06,18201,0.057308756,22,0
6815536,2,5499,3,6,1,3324,16,0.49,0.25,0,0.057308756,22,0
6815537,2,5499,3,6,2,6268,16,0.68,0.27,350,0.057308756,22,0
6815538,2,5499,3,6,3,9907,16,3.48,0.97,1418,0.057308756,22,0
6815539,2,5499,3,6,4,9908,16,4.28,1.04,1662,0.057308756,22,0
6815540,2,5499,3,6,5,3097,16,4.79,1.11,1830,0.057308756,22,0
6815541,2,5499,3,6,6,2181,16,6.55,1.24,2200,0.057308756,22,0
6815542,2,5499,3,6,7,9981,16,6.99,1.43,2321,0.057308756,22,0
6815543,2,5499,3,6,8,1629,16,7.59,1.45,2496,0.057308756,22,0
6815544,2,5499,3,6,9,5895,16,8.19,1.41,2730,0.057308756,22,0
6815545,2,5499,3,6,10,1014,16,9.25,1.45,3071,0.057308756,22,0
6815546,2,5499,3,6,11,2590,16,10.06,1.54,3261,0.057308756,22,0
6815547,2,5499,3,6,12,1655,16,10.79,1.62,3506,0.057308756,22,0
6815548,2,5499,3,6,13,2753,16,11.39,1.68,3727,0.057308756,22,0
6815549,2,5499,3,6,14,4044,16,12.05,1.76,3995,0.057308756,22,0
6815550,2,5499,3,6,15,1630,16,12.59,1.79,4217,0.057308756,22,0
6815551,2,5499,3,6,16,2591,16,12.95,1.82,4340,0.057308756,22,0
6815552,2,5499,3,6,17,4050,16,14.12,2.33,4567,0.057308756,22,0
6815553,2,5499,3,6,18,1039,16,14.68,2.45,4891,0.057308756,22,0
6815554,2,5499,3,6,19,1054,16,15.04,2.46,5052,0.057308756,22,0
6815555,2,5499,3,6,20,1575,16,15.77,2.53,5262,0.057308756,22,0
6815556,2,5499,3,6,21,1484,16,17.31,3.02,5713,0.057308756,22,0
6815557,2,5499,3,6,22,1079,16,17.89,3.42,5946,0.057308756,22,0
6815558,2,5499,3,6,23,3857,16,19.43,3.37,6290,0.057308756,22,0
6815559,2,5499,3,6,24,3605,16,21.11,3.35,6733,0.057308756,22,0
6815560,2,5499,3,6,25,4173,16,22.39,3.37,7003,0.057308756,22,0
6815561,2,5499,3,6,26,3818,16,24.34,3.66,7371,0.057308756,22,0
6815562,2,5499,3,6,27,3858,16,24.82,3.75,7526,0.057308756,22,0
6815563,2,5499,3,6,28,4037,16,26.11,3.79,7840,0.057308756,22,0
6815564,2,5499,3,6,29,1171,16,27.41,3.69,8117,0.057308756,22,0
6815565,2,5499,3,6,30,903,16,29.45,3.79,8591,0.057308756,22,0
6815566,2,5499,3,6,31,3678,16,30.67,3.82,8810,0.057308756,22,0
6815567,2,5499,3,6,32,1352,16,32.0,4.0,9060,0.057308756,22,0
6815568,2,5499,3,6,33,1731,16,32.5,4.07,9286,0.057308756,22,0
6815569,2,5499,3,6,34,1927,16,33.48,4.11,9813,0.057308756,22,0
6815570,2,5499,3,6,35,3637,16,34.5,4.38,10066,0.057308756,22,0
6815571,2,5499,3,6,36,2804,16,38.3,4.45,12877,0.057308756,22,0
6815572,2,5499,3,6,37,2802,16,38.96,4.54,12970,0.057308756,22,0
6815573,2,5499,3,6,38,2882,16,40.92,4.9,13514,0.057308756,22,0
6815574,2,5499,3,6,39,2806,16,41.58,5.17,13708,0.057308756,22,0
6815575,2,5499,3,6,40,5854,16,43.78,5.54,14086,0.057308756,22,0
6815576,2,5499,3,6,41,2569,16,44.47,5.67,14292,0.057308756,22,0
6815577,2,5499,3,6,42,2573,16,45.63,5.85,14492,0.057308756,22,0
6815578,2,5499,3,6,43,2620,16,46.55,5.98,14805,0.057308756,22,0
6815579,2,5499,3,6,44,2624,16,49.73,6.23,15220,0.057308756,22,0
6815580,2,5499,3,6,45,2707,16,50.47,6.3,15428,0.057308756,22,0
6815581,2,5499,3,6,46,2708,16,51.23,6.35,15705,0.057308756,22,0
6815582,2,5499,3,6,47,2710,16,51.88,6.49,15939,0.057308756,22,0
6815583,2,5499,3,6,48,2825,16,52.11,6.68,16151,0.057308756,22,0
6815584,2,5499,3,6,49,6215,16,52.91,6.64,16255,0.057308756,22,0
6815585,2,5499,3,6,50,2826,16,53.33,6.68,16434,0.057308756,22,0
6815586,2,5499,3,6,51,3849,16,54.38,6.94,16701,0.057308756,22,0
6815587,2,5499,3,6,52,2855,16,55.25,7.02,16914,0.057308756,22,0
6815588,2,5499,3,6,53,2856,16,56.12,7.13,17302,0.057308756,22,0
6815589,2,5499,3,6,54,6214,16,56.86,7.22,17601,0.057308756,22,0
6815590,2,5499,3,6,55,1487,16,61.51,8.17,18110,0.057308756,22,0
7147909,2,5499,3,7,1,3324,12,0.95,0.67,0,0.057308756,22,0
7147910,2,5499,3,7,2,6268,12,1.17,0.65,350,0.057308756,22,0
7147911,2,5499,3,7,3,9907,12,5.11,1.11,1440,0.057308756,22,0
7147912,2,5499,3,7,4,9908,12,5.83,1.32,1593,0.057308756,22,0
7147913,2,5499,3,7,5,3097,12,6.47,1.42,1761,0.057308756,22,0
7147914,2,5499,3,7,6,2181,12,9.08,2.45,2131,0.057308756,22,0
7147915,2,5499,3,7,7,9981,12,9.79,2.6,2252,0.057308756,22,0
7147916,2,5499,3,7,8,1629,12,10.79,3.07,2429,0.057308756,22,0
7147917,2,5499,3,7,9,5895,12,12.06,3.82,2663,0.057308756,22,0
7147918,2,5499,3,7,10,1014,12,13.36,4.07,3004,0.057308756,22,0
7147919,2,5499,3,7,11,2590,12,14.37,4.19,3239,0.057308756,22,0
7147920,2,5499,3,7,12,1655,12,15.51,4.55,3484,0.057308756,22,0
7147921,2,5499,3,7,13,2753,12,16.43,4.81,3705,0.057308756,22,0
7147922,2,5499,3,7,14,4044,12,17.32,4.89,3973,0.057308756,22,0
7147923,2,5499,3,7,15,1630,12,17.97,5.0,4195,0.057308756,22,0
7147924,2,5499,3,7,16,2591,12,18.48,5.09,4318,0.057308756,22,0
7147925,2,5499,3,7,17,4050,12,21.01,6.21,4545,0.057308756,22,0
7147926,2,5499,3,7,18,1039,12,22.05,6.66,4869,0.057308756,22,0
7147927,2,5499,3,7,19,1054,12,22.69,6.95,5030,0.057308756,22,0
7147928,2,5499,3,7,20,1575,12,24.36,7.79,5240,0.057308756,22,0
7147929,2,5499,3,7,21,1484,12,28.76,9.72,5691,0.057308756,22,0
7147930,2,5499,3,7,22,1079,12,30.13,9.98,5879,0.057308756,22,0
7147931,2,5499,3,7,23,3857,12,31.62,10.18,6280,0.057308756,22,0
7147932,2,5499,3,7,24,3605,12,33.43,10.29,6723,0.057308756,22,0
7147933,2,5499,3,7,25,4173,12,35.02,10.26,6993,0.057308756,22,0
7147934,2,5499,3,7,26,3818,12,37.4,10.38,7361,0.057308756,22,0
7147935,2,5499,3,7,27,3858,12,38.17,10.52,7516,0.057308756,22,0
7147936,2,5499,3,7,28,4037,12,39.97,11.13,7830,0.057308756,22,0
7147937,2,5499,3,7,29,1171,12,41.64,11.48,8107,0.057308756,22,0
7147938,2,5499,3,7,30,903,12,43.82,11.73,8581,0.057308756,22,0
7147939,2,5499,3,7,31,3678,12,45.21,11.88,8800,0.057308756,22,0
7147940,2,5499,3,7,32,1352,12,46.77,12.06,9050,0.057308756,22,0
7147941,2,5499,3,7,33,1731,12,47.35,12.11,9276,0.057308756,22,0
7147942,2,5499,3,7,34,1927,12,48.36,12.16,9803,0.057308756,22,0
7147943,2,5499,3,7,35,3637,12,49.34,12.45,10056,0.057308756,22,0
7147944,2,5499,3,7,36,2804,12,53.6,12.59,12867,0.057308756,22,0
7147945,2,5499,3,7,37,2802,12,54.0,12.72,12960,0.057308756,22,0
7147946,2,5499,3,7,38,2882,12,55.32,12.87,13504,0.057308756,22,0
7147947,2,5499,3,7,39,2806,12,56.08,12.67,13698,0.057308756,22,0
7147948,2,5499,3,7,40,5854,12,58.87,13.52,14076,0.057308756,22,0
7147949,2,5499,3,7,41,2569,12,59.55,13.5,14282,0.057308756,22,0
7147950,2,5499,3,7,42,2573,12,60.76,13.39,14482,0.057308756,22,0
7147951,2,5499,3,7,43,2620,12,61.77,13.42,14795,0.057308756,22,0
7147952,2,5499,3,7,44,2624,12,64.93,13.62,15210,0.057308756,22,0
7147953,2,5499,3,7,45,2707,12,65.57,13.66,15418,0.057308756,22,0
7147954,2,5499,3,7,46,2708,12,66.36,13.72,15695,0.057308756,22,0
7147955,2,5499,3,7,47,2710,12,67.1,13.76,15929,0.057308756,22,0
7147956,2,5499,3,7,48,2825,12,67.62,13.8,16084,0.057308756,22,0
7147957,2,5499,3,7,49,6215,12,68.09,13.84,16255,0.057308756,22,0
7147958,2,5499,3,7,50,2826,12,68.55,13.94,16434,0.057308756,22,0
7147959,2,5499,3,7,51,3849,12,69.84,13.69,16701,0.057308756,22,0
7147960,2,5499,3,7,52,2855,12,70.75,13.66,16914,0.057308756,22,0
7147961,2,5499,3,7,53,2856,12,71.72,13.79,17302,0.057308756,22,0
7147962,2,5499,3,7,54,6214,12,72.5,13.74,17601,0.057308756,22,0
7147963,2,5499,3,7,55,1487,12,76.46,11.35,18110,0.057308756,22,0
7485173,2,5499,3,8,1,3324,11,0.92,0.58,0,0.057308756,22,0
7485174,2,5499,3,8,2,6268,11,1.13,0.57,350,0.057308756,22,0
7485175,2,5499,3,8,3,9907,11,4.1,1.07,1440,0.057308756,22,0
7485176,2,5499,3,8,4,9908,11,4.97,1.06,1684,0.057308756,22,0
7485177,2,5499,3,8,5,3097,11,5.64,1.07,1852,0.057308756,22,0
7485178,2,5499,3,8,6,2181,11,8.7,2.04,2222,0.057308756,22,0
7485179,2,5499,3,8,7,9981,11,9.59,2.34,2343,0.057308756,22,0
7485180,2,5499,3,8,8,1629,11,10.82,2.86,2520,0.057308756,22,0
7485181,2,5499,3,8,9,5895,11,11.88,3.19,2754,0.057308756,22,0
7485182,2,5499,3,8,10,1014,11,13.51,3.52,3095,0.057308756,22,0
7485183,2,5499,3,8,11,2590,11,14.68,3.96,3330,0.057308756,22,0
7485184,2,5499,3,8,12,1655,11,16.09,4.86,3575,0.057308756,22,0
7485185,2,5499,3,8,13,2753,11,17.1,5.09,3796,0.057308756,22,0
7485186,2,5499,3,8,14,4044,11,18.12,5.15,4064,0.057308756,22,0
7485187,2,5499,3,8,15,1630,11,18.88,5.33,4286,0.057308756,22,0
7485188,2,5499,3,8,16,2591,11,19.9,5.98,4409,0.057308756,22,0
7485189,2,5499,3,8,17,4050,11,22.35,6.62,4636,0.057308756,22,0
7485190,2,5499,3,8,18,1039,11,23.5,7.1,4960,0.057308756,22,0
7485191,2,5499,3,8,19,1054,11,24.16,7.31,5121,0.057308756,22,0
7485192,2,5499,3,8,20,1575,11,26.31,8.12,5331,0.057308756,22,0
7485193,2,5499,3,8,21,1484,11,31.02,9.94,5782,0.057308756,22,0
7485194,2,5499,3,8,22,1079,11,32.45,10.41,5970,0.057308756,22,0
7485195,2,5499,3,8,23,3857,11,34.1,10.27,6371,0.057308756,22,0
7485196,2,5499,3,8,24,3605,11,35.98,10.6,6814,0.057308756,22,0
7485197,2,5499,3,8,25,4173,11,37.81,10.57,7084,0.057308756,22,0
7485198,2,5499,3,8,26,3818,11,40.85,10.68,7452,0.057308756,22,0
7485199,2,5499,3,8,27,3858,11,41.51,10.69,7607,0.057308756,22,0
7485200,2,5499,3,8,28,4037,11,43.39,10.79,7921,0.057308756,22,0
7485201,2,5499,3,8,29,1171,11,45.13,10.86,8198,0.057308756,22,0
7485202,2,5499,3,8,30,903,11,47.16,11.01,8672,0.057308756,22,0
7485203,2,5499,3,8,31,3678,11,48.75,11.18,8891,0.057308756,22,0
7485204,2,5499,3,8,32,1352,11,50.34,11.27,9141,0.057308756,22,0
7485205,2,5499,3,8,33,1731,11,50.81,11.27,9367,0.057308756,22,0
7485206,2,5499,3,8,34,1927,11,51.88,11.43,9894,0.057308756,22,0
7485207,2,5499,3,8,35,3637,11,53.12,11.61,10147,0.057308756,22,0
7485208,2,5499,3,8,36,2804,11,56.83,11.35,12958,0.057308756,22,0
7485209,2,5499,3,8,37,2802,11,57.45,11.58,13051,0.057308756,22,0
7485210,2,5499,3,8,38,2882,11,59.44,11.87,13595,0.057308756,22,0
7485211,2,5499,3,8,39,2806,11,60.15,11.92,13789,0.057308756,22,0
7485212,2,5499,3,8,40,5854,11,63.1,11.27,14167,0.057308756,22,0
7485213,2,5499,3,8,41,2569,11,64.15,11.04,14373,0.057308756,22,0
7485214,2,5499,3,8,42,2573,11,65.34,11.05,14573,0.057308756,22,0
7485215,2,5499,3,8,43,2620,11,66.4,11.1,14886,0.057308756,22,0
7485216,2,5499,3,8,44,2624,11,69.32,11.08,15301,0.057308756,22,0
7485217,2,5499,3,8,45,2707,11,69.91,11.22,15509,0.057308756,22,0
7485218,2,5499,3,8,46,2708,11,70.58,11.21,15786,0.057308756,22,0
7485219,2,5499,3,8,47,2710,11,71.26,11.22,16020,0.057308756,22,0
7485220,2,5499,3,8,48,2825,11,71.75,11.16,16175,0.057308756,22,0
7485221,2,5499,3,8,49,6215,11,72.28,11.18,16346,0.057308756,22,0
7485222,2,5499,3,8,50,2826,11,72.83,11.3,16525,0.057308756,22,0
7485223,2,5499,3,8,51,3849,11,73.87,11.4,16792,0.057308756,22,0
7485224,2,5499,3,8,52,2855,11,72.95,10.35,17005,0.057308756,22,0
7485225,2,5499,3,8,53,2856,11,75.45,11.28,17373,0.057308756,22,0
7485226,2,5499,3,8,54,6214,11,76.14,11.34,17672,0.057308756,22,0
7485227,2,5499,3,8,55,1487,11,80.0,12.1,18181,0.057308756,22,0
7828852,2,5499,3,9,1,3324,12,1.03,1.16,0,0.057308756,22,0
7828853,2,5499,3,9,2,6268,12,1.21,1.17,350,0.057308756,22,0
7828854,2,5499,3,9,3,9907,12,4.12,1.5,1440,0.057308756,22,0
7828855,2,5499,3,9,4,9908,12,5.07,1.53,1684,0.057308756,22,0
7828856,2,5499,3,9,5,3097,12,5.65,1.57,1852,0.057308756,22,0
7828857,2,5499,3,9,6,2181,12,7.73,2.26,2222,0.057308756,22,0
7828858,2,5499,3,9,7,9981,12,8.25,2.49,2343,0.057308756,22,0
7828859,2,5499,3,9,8,1629,12,9.22,2.48,2520,0.057308756,22,0
7828860,2,5499,3,9,9,5895,12,10.15,2.52,2754,0.057308756,22,0
7828861,2,5499,3,9,10,1014,12,11.88,2.67,3095,0.057308756,22,0
7828862,2,5499,3,9,11,2590,12,12.77,2.76,3330,0.057308756,22,0
7828863,2,5499,3,9,12,1655,12,13.83,2.8,3575,0.057308756,22,0
7828864,2,5499,3,9,13,2753,12,14.87,2.96,3796,0.057308756,22,0
7828865,2,5499,3,9,14,4044,12,15.56,3.05,4064,0.057308756,22,0
7828866,2,5499,3,9,15,1630,12,16.27,3.09,4286,0.057308756,22,0
7828867,2,5499,3,9,16,2591,12,16.8,3.12,4409,0.057308756,22,0
7828868,2,5499,3,9,17,4050,12,18.24,3.45,4636,0.057308756,22,0
7828869,2,5499,3,9,18,1039,12,18.91,3.54,4960,0.057308756,22,0
7828870,2,5499,3,9,19,1054,12,19.66,3.54,5121,0.057308756,22,0
7828871,2,5499,3,9,20,1575,12,20.94,4.05,5331,0.057308756,22,0
7828872,2,5499,3,9,21,1484,12,24.38,4.92,5782,0.057308756,22,0
7828873,2,5499,3,9,22,1079,12,26.27,5.53,5970,0.057308756,22,0
7828874,2,5499,3,9,23,3857,12,28.01,5.94,6371,0.057308756,22,0
7828875,2,5499,3,9,24,3605,12,29.82,5.77,6814,0.057308756,22,0
7828876,2,5499,3,9,25,4173,12,31.87,5.87,7084,0.057308756,22,0
7828877,2,5499,3,9,26,3818,12,34.59,6.21,7452,0.057308756,22,0
7828878,2,5499,3,9,27,3858,12,35.38,6.35,7607,0.057308756,22,0
7828879,2,5499,3,9,28,4037,12,37.79,7.21,7921,0.057308756,22,0
7828880,2,5499,3,9,29,1171,12,39.34,7.4,8198,0.057308756,22,0
