record_id,month,route_id,day_of_week,scheduled_departure_time,stop_sequence,stop_code,n_observations,mean_cumulative_travel_time_sec,std_cumulative_travel_time_sec,mean_cumulative_distance_m,std_cumulative_distance_m,route_name
30371571,6,10398,5,6,36,257,12,35.37,2.63,12980,0.057308756,17
30371572,6,10398,5,6,37,264,12,36.1,2.66,13321,0.057308756,17
30371573,6,10398,5,6,38,2410,12,36.86,2.69,13702,0.057308756,17
30371574,6,10398,5,6,39,427,12,37.6,2.67,14184,0.057308756,17
30371575,6,10398,5,6,40,9999,12,41.21,3.02,14405,0.057308756,17
30371576,6,10398,5,6,41,1435,12,42.28,3.03,14653,0.057308756,17
30371577,6,10398,5,6,42,1444,12,42.67,3.04,14863,0.057308756,17
30371578,6,10398,5,6,43,1445,12,43.22,3.06,15052,0.057308756,17
30371579,6,10398,5,6,44,1371,12,43.63,3.13,15226,0.057308756,17
30371580,6,10398,5,6,45,1368,12,44.99,3.22,15933,0.057308756,17
30371581,6,10398,5,6,46,1367,12,45.43,3.22,16130,0.057308756,17
30371582,6,10398,5,6,47,1370,12,45.82,3.24,16362,0.057308756,17
30415633,6,10398,6,6,1,6004,12,0.38,0.79,0,0.057308756,17
30415634,6,10398,6,6,2,6081,12,0.61,0.73,266,0.057308756,17
30415635,6,10398,6,6,3,9995,12,1.2,0.77,587,0.057308756,17
30415636,6,10398,6,6,4,6124,12,1.64,0.78,800,0.057308756,17
30415637,6,10398,6,6,5,3027,12,2.0,0.79,900,0.057308756,17
30415638,6,10398,6,6,6,3004,12,2.48,0.78,1169,0.057308756,17
30415639,6,10398,6,6,7,9975,12,2.76,0.78,1275,0.057308756,17
30415640,6,10398,6,6,8,3561,12,2.97,0.78,1375,0.057308756,17
30415641,6,10398,6,6,9,9882,12,4.42,0.84,2515,0.057308756,17
30415642,6,10398,6,6,10,3245,12,5.84,0.99,3406,0.057308756,17
30415643,6,10398,6,6,11,5891,12,6.34,1.01,3576,0.057308756,17
30415644,6,10398,6,6,12,3668,12,6.85,1.06,3823,0.057308756,17
30415645,6,10398,6,6,13,5923,12,7.36,1.14,3981,0.057308756,17
30415646,6,10398,6,6,14,3246,12,7.65,1.15,4078,0.057308756,17
30415647,6,10398,6,6,15,3249,12,7.9,1.17,4295,0.057308756,17
30415648,6,10398,6,6,16,3250,12,8.44,1.2,4612,0.057308756,17
30415649,6,10398,6,6,17,2922,12,9.22,1.32,5039,0.057308756,17
30415650,6,10398,6,6,18,1586,12,12.66,1.32,5992,0.057308756,17
30415651,6,10398,6,6,19,2008,12,13.63,1.31,6537,0.057308756,17
30415652,6,10398,6,6,20,1526,12,14.12,1.23,6829,0.057308756,17
30415653,6,10398,6,6,21,949,12,15.01,1.29,7451,0.057308756,17
30415654,6,10398,6,6,22,1054,12,16.48,1.59,8163,0.057308756,17
30415655,6,10398,6,6,23,1575,12,17.41,1.79,8373,0.057308756,17
30415656,6,10398,6,6,24,1484,12,18.8,1.93,8824,0.057308756,17
30415657,6,10398,6,6,25,1079,12,19.53,2.15,9012,0.057308756,17
30415658,6,10398,6,6,26,1080,12,21.15,2.17,9466,0.057308756,17
30415659,6,10398,6,6,27,1544,12,22.11,2.24,9798,0.057308756,17
30415660,6,10398,6,6,28,1546,12,23.54,2.35,10085,0.057308756,17
30415661,6,10398,6,6,29,1555,12,23.91,2.33,10289,0.057308756,17
30415662,6,10398,6,6,30,2024,12,25.09,2.31,10502,0.057308756,17
30415663,6,10398,6,6,31,3605,12,26.17,2.4,10754,0.057308756,17
30415664,6,10398,6,6,32,4173,12,27.06,2.23,11024,0.057308756,17
30415665,6,10398,6,6,33,3379,12,28.91,2.09,11490,0.057308756,17
30415666,6,10398,6,6,34,2246,12,29.79,2.21,11949,0.057308756,17
30415667,6,10398,6,6,35,255,12,32.01,2.39,12692,0.057308756,17
30415668,6,10398,6,6,36,257,12,32.61,2.44,12957,0.057308756,17
30415669,6,10398,6,6,37,264,12,33.27,2.52,13298,0.057308756,17
30415670,6,10398,6,6,38,2410,12,34.06,2.57,13679,0.057308756,17
30415671,6,10398,6,6,39,427,12,34.82,2.58,14161,0.057308756,17
30415672,6,10398,6,6,40,9999,12,37.7,2.93,14382,0.057308756,17
30415673,6,10398,6,6,41,1435,12,38.69,3.21,14630,0.057308756,17
30415674,6,10398,6,6,42,1444,12,39.15,3.23,14840,0.057308756,17
30415675,6,10398,6,6,43,1445,12,39.53,3.27,15029,0.057308756,17
30415676,6,10398,6,6,44,1371,12,39.88,3.29,15203,0.057308756,17
30415677,6,10398,6,6,45,1368,12,40.81,3.41,15903,0.057308756,17
30415678,6,10398,6,6,46,1367,12,41.18,3.39,16100,0.057308756,17
30415679,6,10398,6,6,47,1370,12,41.44,3.27,16113,0.057308756,17
30768375,6,10398,1,8,1,6004,10,0.0,0.4,0,0.057308756,17
30768376,6,10398,1,8,2,6081,10,0.25,0.27,266,0.057308756,17
30768377,6,10398,1,8,3,9995,10,0.83,0.47,610,0.057308756,17
30768378,6,10398,1,8,4,6124,10,1.5,0.54,823,0.057308756,17
30768379,6,10398,1,8,5,3027,10,1.92,0.53,923,0.057308756,17
30768380,6,10398,1,8,6,3004,10,2.7,0.57,1192,0.057308756,17
30768381,6,10398,1,8,7,9975,10,3.11,0.61,1298,0.057308756,17
30768382,6,10398,1,8,8,3561,10,3.47,0.66,1398,0.057308756,17
30768383,6,10398,1,8,9,9882,10,4.91,0.69,2538,0.057308756,17
30768384,6,10398,1,8,10,3245,10,6.82,0.75,3429,0.057308756,17
30768385,6,10398,1,8,11,5891,10,7.42,0.75,3599,0.057308756,17
30768386,6,10398,1,8,12,3668,10,8.06,0.66,3846,0.057308756,17
30768387,6,10398,1,8,13,5923,10,8.64,0.66,4004,0.057308756,17
30768388,6,10398,1,8,14,3246,10,8.94,0.64,4101,0.057308756,17
30768389,6,10398,1,8,15,3249,10,9.22,0.62,4318,0.057308756,17
30768390,6,10398,1,8,16,3250,10,9.95,0.57,4635,0.057308756,17
30768391,6,10398,1,8,17,2922,10,11.09,0.74,5062,0.057308756,17
30768392,6,10398,1,8,18,1586,10,16.8,2.39,6015,0.057308756,17
30768393,6,10398,1,8,19,2008,10,17.87,2.43,6560,0.057308756,17
30768394,6,10398,1,8,20,1526,10,18.59,2.48,6852,0.057308756,17
30768395,6,10398,1,8,21,949,10,19.93,2.84,7474,0.057308756,17
30768396,6,10398,1,8,22,1054,10,22.38,3.07,8186,0.057308756,17
30768397,6,10398,1,8,23,1575,10,23.99,3.54,8396,0.057308756,17
30768398,6,10398,1,8,24,1484,10,29.33,3.38,8847,0.057308756,17
30768399,6,10398,1,8,25,1079,10,30.6,3.46,9035,0.057308756,17
30768400,6,10398,1,8,26,1080,10,32.82,4.19,9489,0.057308756,17
30768401,6,10398,1,8,27,1544,10,33.99,4.26,9821,0.057308756,17
30768402,6,10398,1,8,28,1546,10,36.13,4.18,10108,0.057308756,17
30768403,6,10398,1,8,29,1555,10,36.78,4.28,10312,0.057308756,17
30768404,6,10398,1,8,30,2024,10,38.51,4.49,10525,0.057308756,17
30768405,6,10398,1,8,31,3605,10,40.51,4.32,10777,0.057308756,17
30768406,6,10398,1,8,32,4173,10,41.98,4.44,11047,0.057308756,17
30768407,6,10398,1,8,33,3379,10,44.96,4.97,11513,0.057308756,17
30768408,6,10398,1,8,34,2246,10,46.53,5.38,11972,0.057308756,17
30768409,6,10398,1,8,35,255,10,49.76,6.11,12715,0.057308756,17
30768410,6,10398,1,8,36,257,10,50.64,6.13,12980,0.057308756,17
30768411,6,10398,1,8,37,264,10,51.45,6.14,13321,0.057308756,17
30768412,6,10398,1,8,38,2410,10,52.4,6.1,13702,0.057308756,17
30768413,6,10398,1,8,39,427,10,53.29,6.18,14184,0.057308756,17
30768414,6,10398,1,8,40,9999,10,56.46,7.19,14405,0.057308756,17
30768415,6,10398,1,8,41,1435,10,57.3,7.23,14653,0.057308756,17
30768416,6,10398,1,8,42,1444,10,57.79,7.21,14863,0.057308756,17
30768417,6,10398,1,8,43,1445,10,58.48,7.36,15052,0.057308756,17
30768418,6,10398,1,8,44,1371,10,59.06,7.35,15226,0.057308756,17
30768419,6,10398,1,8,45,1368,10,60.87,6.94,15828,0.057308756,17
30768420,6,10398,1,8,46,1367,10,61.52,6.83,16025,0.057308756,17
30768421,6,10398,1,8,47,1370,10,62.02,6.76,16257,0.057308756,17
31050493,6,10398,1,9,9,9882,9,5.57,0.74,2538,0.057308756,17
31050494,6,10398,1,9,10,3245,9,7.22,0.63,3429,0.057308756,17
31050495,6,10398,1,9,11,5891,9,7.93,0.71,3599,0.057308756,17
31050496,6,10398,1,9,12,3668,9,8.59,0.78,3846,0.057308756,17
31050497,6,10398,1,9,13,5923,9,9.24,0.74,4004,0.057308756,17
31050498,6,10398,1,9,14,3246,9,9.59,0.84,4101,0.057308756,17
31050499,6,10398,1,9,15,3249,9,9.89,0.82,4318,0.057308756,17
31050485,6,10398,1,9,1,6004,9,0.87,0.57,0,0.057308756,17
31050486,6,10398,1,9,2,6081,9,0.99,0.57,266,0.057308756,17
31050487,6,10398,1,9,3,9995,9,1.81,0.6,610,0.057308756,17
31050488,6,10398,1,9,4,6124,9,2.49,0.65,823,0.057308756,17
31050489,6,10398,1,9,5,3027,9,2.89,0.66,923,0.057308756,17
31050490,6,10398,1,9,6,3004,9,3.6,0.71,1192,0.057308756,17
31050491,6,10398,1,9,7,9975,9,3.89,0.72,1298,0.057308756,17
31050492,6,10398,1,9,8,3561,9,4.13,0.74,1398,0.057308756,17
31050500,6,10398,1,9,16,3250,9,10.78,0.84,4635,0.057308756,17
31050501,6,10398,1,9,17,2922,9,11.8,1.05,5062,0.057308756,17
31050502,6,10398,1,9,18,1586,9,18.52,4.42,6015,0.057308756,17
31050503,6,10398,1,9,19,2008,9,19.19,4.44,6454,0.057308756,17
31050504,6,10398,1,9,20,1526,9,19.8,4.44,6746,0.057308756,17
31050505,6,10398,1,9,21,949,9,21.01,4.64,7368,0.057308756,17
31050506,6,10398,1,9,22,1054,9,23.56,4.75,8080,0.057308756,17
31050507,6,10398,1,9,23,1575,9,25.51,5.89,8290,0.057308756,17
31050508,6,10398,1,9,24,1484,9,30.23,6.19,8741,0.057308756,17
31050509,6,10398,1,9,25,1079,9,31.95,5.92,8929,0.057308756,17
31050510,6,10398,1,9,26,1080,9,33.91,6.38,9383,0.057308756,17
31050511,6,10398,1,9,27,1544,9,35.04,6.39,9715,0.057308756,17
31050512,6,10398,1,9,28,1546,9,37.79,7.06,9988,0.057308756,17
31050513,6,10398,1,9,29,1555,9,38.47,6.51,10174,0.057308756,17
31050514,6,10398,1,9,30,2024,9,40.3,6.39,10387,0.057308756,17
31050515,6,10398,1,9,31,3605,9,42.18,6.35,10639,0.057308756,17
31050516,6,10398,1,9,32,4173,9,43.76,6.4,10909,0.057308756,17
31050517,6,10398,1,9,33,3379,9,46.61,6.74,11375,0.057308756,17
31050518,6,10398,1,9,34,2246,9,48.1,6.87,11834,0.057308756,17
31050519,6,10398,1,9,35,255,9,51.91,7.66,12577,0.057308756,17
31050520,6,10398,1,9,36,257,9,52.72,7.64,12842,0.057308756,17
31050521,6,10398,1,9,37,264,9,53.52,7.73,13183,0.057308756,17
31050522,6,10398,1,9,38,2410,9,54.53,7.68,13564,0.057308756,17
31050523,6,10398,1,9,39,427,9,55.34,7.67,14046,0.057308756,17
31050524,6,10398,1,9,40,9999,9,58.27,7.73,14267,0.057308756,17
31050525,6,10398,1,9,41,1435,9,59.21,7.82,14515,0.057308756,17
31050526,6,10398,1,9,42,1444,9,60.29,7.29,14725,0.057308756,17
31050527,6,10398,1,9,43,1445,9,61.1,6.92,14914,0.057308756,17
31050528,6,10398,1,9,44,1371,9,61.7,6.78,15088,0.057308756,17
31050529,6,10398,1,9,45,1368,9,61.3,5.42,15774,0.057308756,17
31050530,6,10398,1,9,46,1367,9,61.93,5.4,15971,0.057308756,17
31050531,6,10398,1,9,47,1370,9,64.03,6.23,15922,0.057308756,17
31112415,6,10398,2,9,7,9975,7,3.55,0.78,1298,0.057308756,17
31112409,6,10398,2,9,1,6004,7,0.57,0.7,0,0.057308756,17
31112410,6,10398,2,9,2,6081,7,0.67,0.7,266,0.057308756,17
31112411,6,10398,2,9,3,9995,7,1.46,0.74,610,0.057308756,17
31112412,6,10398,2,9,4,6124,7,2.11,0.74,823,0.057308756,17
31112413,6,10398,2,9,5,3027,7,2.47,0.78,923,0.057308756,17
31112414,6,10398,2,9,6,3004,7,3.24,0.76,1192,0.057308756,17
31112416,6,10398,2,9,8,3561,7,3.81,0.78,1398,0.057308756,17
31112417,6,10398,2,9,9,9882,7,5.35,1.0,2538,0.057308756,17
31112418,6,10398,2,9,10,3245,7,7.03,1.18,3429,0.057308756,17
31112419,6,10398,2,9,11,5891,7,7.57,1.22,3599,0.057308756,17
31112420,6,10398,2,9,12,3668,7,8.17,1.15,3846,0.057308756,17
31112421,6,10398,2,9,13,5923,7,8.69,1.13,4004,0.057308756,17
31112422,6,10398,2,9,14,3246,7,9.06,1.17,4101,0.057308756,17
31112423,6,10398,2,9,15,3249,7,9.38,1.15,4318,0.057308756,17
31112424,6,10398,2,9,16,3250,7,10.15,1.22,4635,0.057308756,17
31112425,6,10398,2,9,17,2922,7,11.15,1.06,5062,0.057308756,17
31112426,6,10398,2,9,18,1586,7,15.2,1.71,6015,0.057308756,17
31112427,6,10398,2,9,19,2008,7,16.4,1.62,6560,0.057308756,17
31112428,6,10398,2,9,20,1526,7,16.99,1.68,6852,0.057308756,17
31112429,6,10398,2,9,21,949,7,17.97,1.71,7474,0.057308756,17
31112430,6,10398,2,9,22,1054,7,20.65,1.9,8186,0.057308756,17
31112431,6,10398,2,9,23,1575,7,22.39,1.31,8396,0.057308756,17
31112432,6,10398,2,9,24,1484,7,27.99,0.7,8847,0.057308756,17
31112433,6,10398,2,9,25,1079,7,29.51,0.67,9035,0.057308756,17
31112434,6,10398,2,9,26,1080,7,31.43,1.11,9489,0.057308756,17
31112435,6,10398,2,9,27,1544,7,32.49,0.97,9821,0.057308756,17
31112436,6,10398,2,9,28,1546,7,34.31,0.69,10108,0.057308756,17
31112437,6,10398,2,9,29,1555,7,33.73,3.3,10037,0.057308756,17
31112438,6,10398,2,9,30,2024,7,35.82,4.13,10250,0.057308756,17
31112439,6,10398,2,9,31,3605,7,38.54,4.4,10502,0.057308756,17
31112440,6,10398,2,9,32,4173,7,40.2,4.59,10772,0.057308756,17
31112441,6,10398,2,9,33,3379,7,43.41,4.59,11238,0.057308756,17
31112442,6,10398,2,9,34,2246,7,44.99,4.72,11697,0.057308756,17
31112443,6,10398,2,9,35,255,7,48.47,5.26,12440,0.057308756,17
31112444,6,10398,2,9,36,257,7,49.38,5.49,12705,0.057308756,17
31112445,6,10398,2,9,37,264,7,50.23,5.61,13046,0.057308756,17
31112446,6,10398,2,9,38,2410,7,51.28,5.67,13427,0.057308756,17
31112447,6,10398,2,9,39,427,7,52.2,5.71,13909,0.057308756,17
31112448,6,10398,2,9,40,9999,7,54.59,6.5,14130,0.057308756,17
31112449,6,10398,2,9,41,1435,7,55.63,6.66,14378,0.057308756,17
31112450,6,10398,2,9,42,1444,7,56.3,6.62,14588,0.057308756,17
31112451,6,10398,2,9,43,1445,7,56.83,6.74,14777,0.057308756,17
31112452,6,10398,2,9,44,1371,7,57.4,6.76,14951,0.057308756,17
31112453,6,10398,2,9,45,1368,7,59.1,7.35,15612,0.057308756,17
31112454,6,10398,2,9,46,1367,7,59.66,7.32,15809,0.057308756,17
31112455,6,10398,2,9,47,1370,7,60.15,6.7,15958,0.057308756,17
72982412,1,10398,1,11,4,6124,8,1.83,0.49,823,0.057308756,17
72982413,1,10398,1,11,5,3027,8,2.2,0.52,923,0.057308756,17
72982414,1,10398,1,11,6,3004,8,2.96,0.84,1192,0.057308756,17
72982415,1,10398,1,11,7,9975,8,3.32,0.89,1298,0.057308756,17
72982416,1,10398,1,11,8,3561,8,3.59,0.97,1398,0.057308756,17
31262621,6,10398,5,9,1,6004,8,0.3,0.13,0,0.057308756,17
31262622,6,10398,5,9,2,6081,8,0.42,0.14,266,0.057308756,17
31262623,6,10398,5,9,3,9995,8,1.14,0.24,610,0.057308756,17
31262624,6,10398,5,9,4,6124,8,1.81,0.27,823,0.057308756,17
31262625,6,10398,5,9,5,3027,8,2.13,0.31,923,0.057308756,17
31262626,6,10398,5,9,6,3004,8,2.74,0.41,1192,0.057308756,17
31262627,6,10398,5,9,7,9975,8,3.07,0.44,1298,0.057308756,17
31262628,6,10398,5,9,8,3561,8,3.32,0.46,1398,0.057308756,17
31262629,6,10398,5,9,9,9882,8,4.84,0.53,2538,0.057308756,17
31262630,6,10398,5,9,10,3245,8,6.62,0.74,3429,0.057308756,17
31262631,6,10398,5,9,11,5891,8,7.23,0.75,3599,0.057308756,17
31262632,6,10398,5,9,12,3668,8,7.76,0.8,3846,0.057308756,17
31262633,6,10398,5,9,13,5923,8,8.28,0.8,4004,0.057308756,17
31262634,6,10398,5,9,14,3246,8,8.54,0.8,4101,0.057308756,17
31262635,6,10398,5,9,15,3249,8,8.86,0.81,4318,0.057308756,17
31262636,6,10398,5,9,16,3250,8,9.49,0.83,4635,0.057308756,17
31262637,6,10398,5,9,17,2922,8,10.54,0.88,5062,0.057308756,17
31262638,6,10398,5,9,18,1586,8,14.19,0.87,6015,0.057308756,17
31262639,6,10398,5,9,19,2008,8,15.46,0.99,6560,0.057308756,17
31262640,6,10398,5,9,20,1526,8,16.13,1.08,6852,0.057308756,17
31262641,6,10398,5,9,21,949,8,17.21,1.18,7474,0.057308756,17
31262642,6,10398,5,9,22,1054,8,19.74,1.45,8186,0.057308756,17
31262643,6,10398,5,9,23,1575,8,21.96,2.19,8396,0.057308756,17
31262644,6,10398,5,9,24,1484,8,26.29,3.06,8847,0.057308756,17
31262645,6,10398,5,9,25,1079,8,27.66,3.18,9035,0.057308756,17
31262646,6,10398,5,9,26,1080,8,29.4,3.02,9489,0.057308756,17
31262647,6,10398,5,9,27,1544,8,30.46,3.1,9821,0.057308756,17
31262648,6,10398,5,9,28,1546,8,32.55,3.2,10108,0.057308756,17
31262649,6,10398,5,9,29,1555,8,33.3,3.37,10312,0.057308756,17
31262650,6,10398,5,9,30,2024,8,35.14,2.82,10525,0.057308756,17
31262651,6,10398,5,9,31,3605,8,37.06,2.8,10777,0.057308756,17
31262652,6,10398,5,9,32,4173,8,38.78,3.01,11047,0.057308756,17
31262653,6,10398,5,9,33,3379,8,41.8,3.12,11513,0.057308756,17
31262654,6,10398,5,9,34,2246,8,43.25,3.14,11972,0.057308756,17
31262655,6,10398,5,9,35,255,8,46.16,3.54,12715,0.057308756,17
31262656,6,10398,5,9,36,257,8,47.33,3.39,12887,0.057308756,17
31262657,6,10398,5,9,37,264,8,48.6,3.93,13228,0.057308756,17
31262658,6,10398,5,9,38,2410,8,49.61,4.05,13609,0.057308756,17
31262659,6,10398,5,9,39,427,8,51.34,4.05,14091,0.057308756,17
31262660,6,10398,5,9,40,9999,8,53.91,4.48,14312,0.057308756,17
31262661,6,10398,5,9,41,1435,8,54.64,4.63,14560,0.057308756,17
31262662,6,10398,5,9,42,1444,8,55.24,4.63,14770,0.057308756,17
31262663,6,10398,5,9,43,1445,8,55.64,4.59,14959,0.057308756,17
31262664,6,10398,5,9,44,1371,8,56.04,4.54,15133,0.057308756,17
31262665,6,10398,5,9,45,1368,8,57.72,4.56,15840,0.057308756,17
31262666,6,10398,5,9,46,1367,8,58.38,4.54,16037,0.057308756,17
31262667,6,10398,5,9,47,1370,8,58.82,4.6,16269,0.057308756,17
31323055,6,10398,6,9,1,6004,8,0.59,0.9,0,0.057308756,17
31323056,6,10398,6,9,2,6081,8,0.79,0.94,266,0.057308756,17
31323057,6,10398,6,9,3,9995,8,1.27,0.99,576,0.057308756,17
31323058,6,10398,6,9,4,6124,8,1.84,1.03,789,0.057308756,17
31323059,6,10398,6,9,5,3027,8,2.18,1.06,889,0.057308756,17
31323060,6,10398,6,9,6,3004,8,2.83,1.15,1158,0.057308756,17
31323061,6,10398,6,9,7,9975,8,3.15,1.16,1264,0.057308756,17
31323062,6,10398,6,9,8,3561,8,3.39,1.2,1364,0.057308756,17
31323063,6,10398,6,9,9,9882,8,4.79,1.33,2504,0.057308756,17
31323064,6,10398,6,9,10,3245,8,6.49,1.41,3395,0.057308756,17
31323065,6,10398,6,9,11,5891,8,6.99,1.48,3565,0.057308756,17
31323066,6,10398,6,9,12,3668,8,7.46,1.52,3812,0.057308756,17
31323067,6,10398,6,9,13,5923,8,8.41,2.25,3970,0.057308756,17
31323068,6,10398,6,9,14,3246,8,8.74,2.34,4067,0.057308756,17
31323069,6,10398,6,9,15,3249,8,8.98,2.41,4284,0.057308756,17
31323070,6,10398,6,9,16,3250,8,9.51,2.42,4601,0.057308756,17
31323071,6,10398,6,9,17,2922,8,10.48,2.36,5028,0.057308756,17
31323072,6,10398,6,9,18,1586,8,14.52,2.53,5981,0.057308756,17
31323073,6,10398,6,9,19,2008,8,16.15,3.97,6526,0.057308756,17
31323074,6,10398,6,9,20,1526,8,16.56,3.96,6818,0.057308756,17
31323075,6,10398,6,9,21,949,8,17.7,4.09,7440,0.057308756,17
31323076,6,10398,6,9,22,1054,8,18.11,2.04,8148,0.057308756,17
31323077,6,10398,6,9,23,1575,8,18.94,2.24,8358,0.057308756,17
31323078,6,10398,6,9,24,1484,8,21.29,2.91,8809,0.057308756,17
31323079,6,10398,6,9,25,1079,8,23.67,3.98,8830,0.057308756,17
31323080,6,10398,6,9,26,1080,8,25.46,4.17,9284,0.057308756,17
31323081,6,10398,6,9,27,1544,8,26.6,4.07,9616,0.057308756,17
31323082,6,10398,6,9,28,1546,8,28.75,3.83,9903,0.057308756,17
31323083,6,10398,6,9,29,1555,8,29.34,3.87,10107,0.057308756,17
31323084,6,10398,6,9,30,2024,8,30.82,3.8,10320,0.057308756,17
31323085,6,10398,6,9,31,3605,8,32.11,3.97,10572,0.057308756,17
31323086,6,10398,6,9,32,4173,8,33.62,4.56,10842,0.057308756,17
31323087,6,10398,6,9,33,3379,8,36.06,5.13,11308,0.057308756,17
31323088,6,10398,6,9,34,2246,8,37.29,4.91,11767,0.057308756,17
31323089,6,10398,6,9,35,255,8,40.08,5.01,12510,0.057308756,17
31323090,6,10398,6,9,36,257,8,40.63,5.1,12775,0.057308756,17
31323091,6,10398,6,9,37,264,8,41.42,5.44,13116,0.057308756,17
31323092,6,10398,6,9,38,2410,8,42.29,5.42,13497,0.057308756,17
31323093,6,10398,6,9,39,427,8,43.15,5.62,13979,0.057308756,17
31323094,6,10398,6,9,40,9999,8,44.3,5.67,14200,0.057308756,17
31323095,6,10398,6,9,41,1435,8,45.14,5.8,14448,0.057308756,17
31323096,6,10398,6,9,42,1444,8,45.51,5.8,14658,0.057308756,17
31323097,6,10398,6,9,43,1445,8,45.87,5.88,14847,0.057308756,17
31323098,6,10398,6,9,44,1371,8,46.22,5.85,15021,0.057308756,17
31323099,6,10398,6,9,45,1368,8,47.46,5.88,15728,0.057308756,17
31323100,6,10398,6,9,46,1367,8,47.81,5.9,15925,0.057308756,17
31323101,6,10398,6,9,47,1370,8,48.18,5.91,16157,0.057308756,17
31389308,6,10398,1,10,1,6004,9,0.64,0.3,0,0.057308756,17
31389309,6,10398,1,10,2,6081,9,0.77,0.29,266,0.057308756,17
31389310,6,10398,1,10,3,9995,9,1.62,0.35,610,0.057308756,17
31389311,6,10398,1,10,4,6124,9,2.19,0.37,823,0.057308756,17
31389312,6,10398,1,10,5,3027,9,2.55,0.38,923,0.057308756,17
31389313,6,10398,1,10,6,3004,9,3.24,0.39,1192,0.057308756,17
31389314,6,10398,1,10,7,9975,9,3.58,0.4,1298,0.057308756,17
31389315,6,10398,1,10,8,3561,9,3.84,0.45,1398,0.057308756,17
31389316,6,10398,1,10,9,9882,9,5.32,0.44,2538,0.057308756,17
31389317,6,10398,1,10,10,3245,9,6.93,0.58,3429,0.057308756,17
31389318,6,10398,1,10,11,5891,9,7.52,0.62,3599,0.057308756,17
31389319,6,10398,1,10,12,3668,9,8.1,0.64,3846,0.057308756,17
31389320,6,10398,1,10,13,5923,9,8.68,0.59,4004,0.057308756,17
31389321,6,10398,1,10,14,3246,9,8.98,0.63,4101,0.057308756,17
31389322,6,10398,1,10,15,3249,9,9.42,0.6,4318,0.057308756,17
31389323,6,10398,1,10,16,3250,9,10.14,0.7,4635,0.057308756,17
31389324,6,10398,1,10,17,2922,9,11.17,0.81,5062,0.057308756,17
31389325,6,10398,1,10,18,1586,9,15.93,1.41,6015,0.057308756,17
31389326,6,10398,1,10,19,2008,9,17.01,1.34,6560,0.057308756,17
31389327,6,10398,1,10,20,1526,9,17.6,1.28,6852,0.057308756,17
31389328,6,10398,1,10,21,949,9,18.89,1.32,7474,0.057308756,17
31389329,6,10398,1,10,22,1054,9,20.98,1.25,8186,0.057308756,17
31389330,6,10398,1,10,23,1575,9,22.47,1.42,8396,0.057308756,17
31389331,6,10398,1,10,24,1484,9,26.54,1.78,8847,0.057308756,17
31389332,6,10398,1,10,25,1079,9,27.84,1.96,9035,0.057308756,17
31389333,6,10398,1,10,26,1080,9,30.5,1.87,9489,0.057308756,17
31389334,6,10398,1,10,27,1544,9,31.69,2.06,9821,0.057308756,17
31389335,6,10398,1,10,28,1546,9,33.84,2.51,10108,0.057308756,17
31389336,6,10398,1,10,29,1555,9,34.54,2.48,10312,0.057308756,17
31389337,6,10398,1,10,30,2024,9,36.58,2.54,10525,0.057308756,17
31389338,6,10398,1,10,31,3605,9,39.21,2.96,10777,0.057308756,17
31389339,6,10398,1,10,32,4173,9,40.71,3.02,11047,0.057308756,17
31389340,6,10398,1,10,33,3379,9,43.29,3.17,11513,0.057308756,17
31389341,6,10398,1,10,34,2246,9,45.57,3.97,11920,0.057308756,17
31389342,6,10398,1,10,35,255,9,48.91,3.88,12663,0.057308756,17
31389343,6,10398,1,10,36,257,9,49.74,4.04,12928,0.057308756,17
31389344,6,10398,1,10,37,264,9,50.64,4.09,13269,0.057308756,17
31389345,6,10398,1,10,38,2410,9,51.61,4.14,13650,0.057308756,17
31389346,6,10398,1,10,39,427,9,52.48,4.16,14132,0.057308756,17
31389347,6,10398,1,10,40,9999,9,54.03,3.32,14405,0.057308756,17
31389348,6,10398,1,10,41,1435,9,55.38,3.28,14653,0.057308756,17
31389349,6,10398,1,10,42,1444,9,55.94,3.39,14863,0.057308756,17
31389350,6,10398,1,10,43,1445,9,56.6,3.42,15052,0.057308756,17
31389351,6,10398,1,10,44,1371,9,57.16,3.39,15226,0.057308756,17
31389352,6,10398,1,10,45,1368,9,59.97,4.17,15744,0.057308756,17
31389353,6,10398,1,10,46,1367,9,60.53,4.13,15941,0.057308756,17
31389354,6,10398,1,10,47,1370,9,59.83,5.11,16002,0.057308756,17
31447747,6,10398,2,10,1,6004,7,0.37,0.12,0,0.057308756,17
31447748,6,10398,2,10,2,6081,7,0.48,0.14,266,0.057308756,17
31447749,6,10398,2,10,3,9995,7,1.23,0.28,610,0.057308756,17
31447750,6,10398,2,10,4,6124,7,1.97,0.59,823,0.057308756,17
31447751,6,10398,2,10,5,3027,7,2.27,0.61,892,0.057308756,17
31447752,6,10398,2,10,6,3004,7,3.13,0.78,1161,0.057308756,17
31447753,6,10398,2,10,7,9975,7,3.5,0.8,1267,0.057308756,17
31447754,6,10398,2,10,8,3561,7,3.72,0.8,1367,0.057308756,17
31447755,6,10398,2,10,9,9882,7,5.33,0.92,2507,0.057308756,17
31447756,6,10398,2,10,10,3245,7,7.09,1.06,3398,0.057308756,17
31447757,6,10398,2,10,11,5891,7,7.63,1.1,3568,0.057308756,17
31447758,6,10398,2,10,12,3668,7,8.33,1.15,3815,0.057308756,17
