bearing,distance_from_journey_start,distance_from_siri_ride_stop_meters,id,lat,lon,recorded_at_time,siri_ride__duration_minutes,siri_ride__first_vehicle_location_id,siri_ride__gtfs_ride_id,siri_ride__id,siri_ride__journey_ref,siri_ride__last_vehicle_location_id,siri_ride__scheduled_start_time,siri_ride__vehicle_ref,siri_ride_stop_id,siri_route__id,siri_route__line_ref,siri_route__operator_ref,siri_snapshot__snapshot_id,siri_snapshot_id,velocity
102,0,,7795977661,31.863004,35.227411,2026-05-02T02:19:43+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441407,7497,15832,42,2026/05/02/02/19,2208594,11
329,20773,,7795977687,31.848214,35.22795,2026-05-02T02:20:41+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441418,7497,15832,42,2026/05/02/02/20,2208595,57
312,0,,7795977688,31.862983,35.227456,2026-05-02T02:20:42+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441407,7497,15832,42,2026/05/02/02/20,2208595,1
347,21512,,7795977714,31.853444,35.224233,2026-05-02T02:21:41+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441432,7497,15832,42,2026/05/02/02/21,2208596,40
313,0,,7795977715,31.863019,35.227428,2026-05-02T02:21:42+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441407,7497,15832,42,2026/05/02/02/21,2208596,0
336,22204,,7795977740,31.85964,35.221545,2026-05-02T02:22:42+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/22,2208597,54
247,0,,7795977741,31.862988,35.227296,2026-05-02T02:22:42+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441407,7497,15832,42,2026/05/02/02/22,2208597,2
107,22904,,7795977767,31.861539,35.226647,2026-05-02T02:23:42+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/23,2208598,0
54,0,,7795977768,31.862989,35.227395,2026-05-02T02:23:43+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441407,7497,15832,42,2026/05/02/02/23,2208598,1
119,22904,,7795977795,31.861509,35.226695,2026-05-02T02:24:42+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/24,2208599,0
222,0,,7795977796,31.863244,35.226993,2026-05-02T02:24:43+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441407,7497,15832,42,2026/05/02/02/24,2208599,23
208,22904,,7795977825,31.861498,35.226693,2026-05-02T02:25:43+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/25,2208600,0
242,650,,7795977826,31.860948,35.221253,2026-05-02T02:25:43+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441407,7497,15832,42,2026/05/02/02/25,2208600,27
208,22904,,7795977865,31.861522,35.226703,2026-05-02T02:26:43+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/26,2208601,0
157,1321,,7795977866,31.855757,35.223438,2026-05-02T02:26:44+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441524,7497,15832,42,2026/05/02/02/26,2208601,34
26,22904,,7795977907,31.861524,35.226707,2026-05-02T02:27:43+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/27,2208602,0
148,1851,,7795977908,31.851414,35.225492,2026-05-02T02:27:29+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441542,7497,15832,42,2026/05/02/02/27,2208602,40
26,22904,,7795977950,31.861515,35.22671,2026-05-02T02:28:29+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/28,2208603,0
162,2727,,7795977951,31.84493,35.229028,2026-05-02T02:28:41+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441562,7497,15832,42,2026/05/02/02/28,2208603,59
26,22904,,7795977995,31.861547,35.226714,2026-05-02T02:29:29+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/29,2208604,0
187,3282,,7795977996,31.840014,35.229899,2026-05-02T02:29:29+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441583,7497,15832,42,2026/05/02/02/29,2208604,41
26,22904,,7795978041,31.861527,35.226707,2026-05-02T02:29:59+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/30,2208605,0
186,3906,,7795978042,31.835171,35.227482,2026-05-02T02:30:34+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441606,7497,15832,42,2026/05/02/02/30,2208605,37
205,22904,,7795978092,31.861494,35.22669,2026-05-02T02:31:30+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/31,2208606,0
197,4565,,7795978093,31.82962,35.228519,2026-05-02T02:31:31+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441631,7497,15832,42,2026/05/02/02/31,2208606,40
205,22904,,7795978147,31.861488,35.226684,2026-05-02T02:32:30+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/32,2208607,0
196,4615,,7795978148,31.829323,35.228425,2026-05-02T02:32:31+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441631,7497,15832,42,2026/05/02/02/32,2208607,0
205,22904,,7795978201,31.861498,35.2267,2026-05-02T02:33:31+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/34,2208608,0
141,5103,,7795978202,31.828158,35.232553,2026-05-02T02:33:42+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441701,7497,15832,42,2026/05/02/02/34,2208608,68
205,22904,,7795978253,31.861488,35.226705,2026-05-02T02:34:31+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/35,2208609,0
192,5573,,7795978254,31.825942,35.235885,2026-05-02T02:34:32+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441733,7497,15832,42,2026/05/02/02/35,2208609,54
157,22904,,7795978307,31.861486,35.226685,2026-05-02T02:35:16+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/36,2208610,0
127,6973,,7795978308,31.815399,35.237329,2026-05-02T02:35:32+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441733,7497,15832,42,2026/05/02/02/36,2208610,86
347,22904,,7795978369,31.861518,35.226698,2026-05-02T02:36:31+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/37,2208611,0
187,8323,,7795978370,31.8045,35.234842,2026-05-02T02:36:33+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441733,7497,15832,42,2026/05/02/02/37,2208611,79
28,22904,,7795978430,31.861526,35.226686,2026-05-02T02:37:31+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/38,2208612,0
221,9073,,7795978431,31.798277,35.231582,2026-05-02T02:37:33+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441733,7497,15832,42,2026/05/02/02/38,2208612,0
28,22904,,7795978492,31.861528,35.226688,2026-05-02T02:38:32+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/39,2208613,0
201,9223,,7795978493,31.797385,35.231497,2026-05-02T02:38:33+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441733,7497,15832,42,2026/05/02/02/39,2208613,1
88,0,,7795978494,31.863012,35.227478,2026-05-02T02:38:35+00:00,,,,135091921,2026-05-02-585361080,,2026-05-02T02:40:00+00:00,30502002,3445441859,7497,15832,42,2026/05/02/02/39,2208613,0
28,22904,,7795978557,31.861534,35.226691,2026-05-02T02:39:32+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/40,2208614,0
122,9571,,7795978558,31.795547,35.233906,2026-05-02T02:39:34+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441896,7497,15832,42,2026/05/02/02/40,2208614,28
349,0,,7795978559,31.863064,35.227467,2026-05-02T02:39:36+00:00,,,,135091921,2026-05-02-585361080,,2026-05-02T02:40:00+00:00,30502002,3445441859,7497,15832,42,2026/05/02/02/40,2208614,0
28,22904,,7795978622,31.861518,35.226704,2026-05-02T02:40:02+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/41,2208615,0
248,9864,,7795978623,31.793003,35.233835,2026-05-02T02:40:34+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441931,7497,15832,42,2026/05/02/02/41,2208615,48
213,50,,7795978624,31.862978,35.226776,2026-05-02T02:40:40+00:00,,,,135091921,2026-05-02-585361080,,2026-05-02T02:40:00+00:00,30502002,3445441859,7497,15832,42,2026/05/02/02/41,2208615,33
200,22904,,7795978691,31.861488,35.226697,2026-05-02T02:41:33+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/42,2208616,0
199,10516,,7795978692,31.791803,35.228832,2026-05-02T02:41:37+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445441973,7497,15832,42,2026/05/02/02/42,2208616,36
254,700,,7795978693,31.860793,35.220949,2026-05-02T02:41:37+00:00,,,,135091921,2026-05-02-585361080,,2026-05-02T02:40:00+00:00,30502002,3445441859,7497,15832,42,2026/05/02/02/42,2208616,21
200,22904,,7795978759,31.861502,35.226696,2026-05-02T02:42:33+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/43,2208617,0
132,11007,,7795978760,31.787885,35.229463,2026-05-02T02:42:35+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445442011,7497,15832,42,2026/05/02/02/43,2208617,36
158,1113,,7795978761,31.857797,35.222498,2026-05-02T02:42:42+00:00,,,,135091921,2026-05-02-585361080,,2026-05-02T02:40:00+00:00,30502002,3445442012,7497,15832,42,2026/05/02/02/43,2208617,32
200,22904,,7795978826,31.861485,35.2267,2026-05-02T02:43:33+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/44,2208618,0
245,11339,,7795978827,31.785885,35.229649,2026-05-02T02:43:41+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445442056,7497,15832,42,2026/05/02/02/44,2208618,33
145,1671,,7795978828,31.852713,35.224521,2026-05-02T02:43:41+00:00,,,,135091921,2026-05-02-585361080,,2026-05-02T02:40:00+00:00,30502002,3445442057,7497,15832,42,2026/05/02/02/44,2208618,40
200,22904,,7795978896,31.861504,35.226706,2026-05-02T02:44:34+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/45,2208619,0
143,11639,,7795978897,31.783693,35.228809,2026-05-02T02:44:36+00:00,,,,135091875,2026-05-02-585418474,,2026-05-02T02:25:00+00:00,30502402,3445442102,7497,15832,42,2026/05/02/02/45,2208619,0
116,2201,,7795978898,31.849166,35.227138,2026-05-02T02:44:41+00:00,,,,135091921,2026-05-02-585361080,,2026-05-02T02:40:00+00:00,30502002,3445442103,7497,15832,42,2026/05/02/02/45,2208619,32
200,22904,,7795978965,31.861502,35.226715,2026-05-02T02:44:49+00:00,,,,135091849,2026-05-02-585418473,,2026-05-02T01:45:00+00:00,30501602,3445441450,7497,15832,42,2026/05/02/02/46,2208620,0
94,0,,7795982420,31.862984,35.22747,2026-05-02T03:18:30+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444159,7497,15832,42,2026/05/02/03/19,2208653,0
94,0,,7795982545,31.862969,35.227452,2026-05-02T03:19:31+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444159,7497,15832,42,2026/05/02/03/20,2208654,0
223,0,,7795982675,31.862976,35.227414,2026-05-02T03:20:31+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444159,7497,15832,42,2026/05/02/03/21,2208655,1
304,0,,7795982810,31.862996,35.227315,2026-05-02T03:21:31+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444159,7497,15832,42,2026/05/02/03/22,2208656,3
263,600,,7795982943,31.861012,35.221607,2026-05-02T03:22:32+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444159,7497,15832,42,2026/05/02/03/23,2208657,62
158,1321,,7795983079,31.855815,35.223425,2026-05-02T03:23:32+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444530,7497,15832,42,2026/05/02/03/24,2208658,41
148,2051,,7795983213,31.849958,35.226588,2026-05-02T03:24:35+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444597,7497,15832,42,2026/05/02/03/25,2208659,35
146,2827,,7795983349,31.843781,35.229496,2026-05-02T03:25:37+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444665,7497,15832,42,2026/05/02/03/26,2208660,36
186,3332,,7795983505,31.839179,35.229812,2026-05-02T03:26:35+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444753,7497,15832,42,2026/05/02/03/27,2208661,50
203,3869,,7795983660,31.835628,35.227612,2026-05-02T03:27:36+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444822,7497,15832,42,2026/05/02/03/28,2208662,1
156,4156,,7795983816,31.833147,35.228054,2026-05-02T03:28:37+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444886,7497,15832,42,2026/05/02/03/29,2208663,10
193,4615,,7795983972,31.829337,35.228412,2026-05-02T03:29:38+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445444958,7497,15832,42,2026/05/02/03/30,2208664,3
84,4803,,7795984136,31.829397,35.230408,2026-05-02T03:30:23+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445039,7497,15832,42,2026/05/02/03/31,2208665,53
174,5464,,7795984311,31.826668,35.235986,2026-05-02T03:31:38+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445116,7497,15832,42,2026/05/02/03/32,2208666,11
94,0,,7795984312,31.862988,35.227474,2026-05-02T03:31:39+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445117,7497,15832,42,2026/05/02/03/32,2208666,2
118,6773,,7795984488,31.816182,35.235812,2026-05-02T03:32:38+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445116,7497,15832,42,2026/05/02/03/33,2208667,94
202,0,,7795984489,31.862954,35.227471,2026-05-02T03:32:40+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445117,7497,15832,42,2026/05/02/03/33,2208667,0
188,8373,,7795984662,31.803789,35.234758,2026-05-02T03:33:40+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445116,7497,15832,42,2026/05/02/03/34,2208668,93
335,0,,7795984663,31.863247,35.227338,2026-05-02T03:33:40+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445117,7497,15832,42,2026/05/02/03/34,2208668,22
224,9073,,7795984834,31.798287,35.231586,2026-05-02T03:34:42+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445116,7497,15832,42,2026/05/02/03/35,2208669,27
263,600,,7795984835,31.861009,35.221624,2026-05-02T03:34:41+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445117,7497,15832,42,2026/05/02/03/35,2208669,51
201,9223,,7795985005,31.797436,35.231505,2026-05-02T03:35:29+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445116,7497,15832,42,2026/05/02/03/36,2208670,0
155,963,,7795985006,31.858626,35.222094,2026-05-02T03:35:41+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445468,7497,15832,42,2026/05/02/03/36,2208670,35
199,9764,,7795985195,31.794066,35.234616,2026-05-02T03:36:29+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445576,7497,15832,42,2026/05/02/03/37,2208671,23
167,1621,,7795985196,31.853341,35.224271,2026-05-02T03:36:42+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445577,7497,15832,42,2026/05/02/03/37,2208671,39
184,10393,,7795985383,31.79267,35.229172,2026-05-02T03:37:41+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445676,7497,15832,42,2026/05/02/03/38,2208672,22
162,2151,,7795985384,31.849328,35.226658,2026-05-02T03:37:42+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445677,7497,15832,42,2026/05/02/03/38,2208672,21
199,10816,,7795985566,31.789449,35.228934,2026-05-02T03:38:31+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445764,7497,15832,42,2026/05/02/03/39,2208673,26
138,2827,,7795985567,31.843815,35.229496,2026-05-02T03:38:43+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445765,7497,15832,42,2026/05/02/03/39,2208673,27
241,11222,,7795985750,31.786281,35.230433,2026-05-02T03:39:35+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445856,7497,15832,42,2026/05/02/03/40,2208674,15
165,2927,,7795985751,31.843216,35.229729,2026-05-02T03:39:43+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445857,7497,15832,42,2026/05/02/03/40,2208674,25
204,11589,,7795985936,31.784409,35.228902,2026-05-02T03:40:31+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/41,2208675,1
186,3282,,7795985937,31.840067,35.229915,2026-05-02T03:40:44+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445445956,7497,15832,42,2026/05/02/03/41,2208675,28
324,11639,,7795986128,31.783881,35.228627,2026-05-02T03:41:34+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/42,2208676,4
205,3869,,7795986129,31.835586,35.227595,2026-05-02T03:41:44+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446055,7497,15832,42,2026/05/02/03/42,2208676,1
323,11639,,7795986312,31.783917,35.228566,2026-05-02T03:42:35+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/43,2208677,0
149,4198,,7795986314,31.832783,35.22829,2026-05-02T03:42:41+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446142,7497,15832,42,2026/05/02/03/43,2208677,41
270,11639,,7795986495,31.783922,35.228559,2026-05-02T03:43:38+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/44,2208678,0
197,4465,,7795986497,31.830524,35.228844,2026-05-02T03:43:32+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446249,7497,15832,42,2026/05/02/03/44,2208678,30
93,0,,7795986498,31.863004,35.227422,2026-05-02T03:43:41+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445446250,7497,15832,42,2026/05/02/03/44,2208678,9
270,11639,,7795986680,31.783921,35.228563,2026-05-02T03:44:39+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/45,2208679,0
198,4565,,7795986682,31.82942,35.228451,2026-05-02T03:44:30+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446249,7497,15832,42,2026/05/02/03/45,2208679,0
353,0,,7795986683,31.863059,35.227391,2026-05-02T03:44:37+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445446250,7497,15832,42,2026/05/02/03/45,2208679,1
270,11639,,7795986864,31.783914,35.228587,2026-05-02T03:45:43+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/46,2208680,1
87,4715,,7795986866,31.829058,35.228962,2026-05-02T03:45:31+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446443,7497,15832,42,2026/05/02/03/46,2208680,0
146,0,,7795986867,31.863022,35.227407,2026-05-02T03:45:38+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445446250,7497,15832,42,2026/05/02/03/46,2208680,0
95,11639,,7795987048,31.783923,35.228588,2026-05-02T03:46:30+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/47,2208681,0
138,5103,,7795987049,31.828109,35.232608,2026-05-02T03:46:35+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446550,7497,15832,42,2026/05/02/03/47,2208681,15
182,150,,7795987050,31.862261,35.226505,2026-05-02T03:46:41+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445446250,7497,15832,42,2026/05/02/03/47,2208681,29
95,11639,,7795987232,31.78392,35.228578,2026-05-02T03:47:33+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/48,2208682,0
193,5573,,7795987233,31.82588,35.235885,2026-05-02T03:47:32+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446658,7497,15832,42,2026/05/02/03/48,2208682,67
156,913,,7795987234,31.859288,35.221725,2026-05-02T03:47:38+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445446659,7497,15832,42,2026/05/02/03/48,2208682,53
95,11639,,7795987412,31.783932,35.228577,2026-05-02T03:48:35+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/49,2208683,0
127,6973,,7795987414,31.815415,35.23732,2026-05-02T03:48:32+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446658,7497,15832,42,2026/05/02/03/49,2208683,77
163,1471,,7795987415,31.8547,35.223877,2026-05-02T03:48:38+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445446761,7497,15832,42,2026/05/02/03/49,2208683,33
95,11639,,7795987591,31.783922,35.228572,2026-05-02T03:49:38+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/50,2208684,0
187,8323,,7795987592,31.804307,35.234848,2026-05-02T03:49:32+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446658,7497,15832,42,2026/05/02/03/50,2208684,81
146,1901,,7795987593,31.850994,35.225834,2026-05-02T03:49:38+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445446858,7497,15832,42,2026/05/02/03/50,2208684,41
95,11639,,7795987768,31.783928,35.228576,2026-05-02T03:50:40+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/51,2208685,0
223,9123,,7795987769,31.798187,35.231545,2026-05-02T03:50:33+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446658,7497,15832,42,2026/05/02/03/51,2208685,0
171,2463,,7795987770,31.84685,35.228496,2026-05-02T03:50:39+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445446963,7497,15832,42,2026/05/02/03/51,2208685,6
95,11639,,7795987954,31.783928,35.228575,2026-05-02T03:51:43+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/52,2208686,0
202,9223,,7795987955,31.797327,35.231492,2026-05-02T03:51:33+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445446658,7497,15832,42,2026/05/02/03/52,2208686,0
159,2574,,7795987956,31.845821,35.228715,2026-05-02T03:51:39+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445447064,7497,15832,42,2026/05/02/03/52,2208686,2
305,11639,,7795988136,31.783935,35.228565,2026-05-02T03:52:29+00:00,,,,135092060,2026-05-02-585585473,,2026-05-02T03:22:00+00:00,30501502,3445445955,7497,15832,42,2026/05/02/03/53,2208687,0
127,9421,,7795988137,31.79629,35.232693,2026-05-02T03:52:38+00:00,,,,135092154,2026-05-02-585585474,,2026-05-02T03:34:00+00:00,30502902,3445447159,7497,15832,42,2026/05/02/03/53,2208687,48
172,2927,,7795988138,31.843455,35.229617,2026-05-02T03:52:39+00:00,,,,135092211,2026-05-02-585585475,,2026-05-02T03:46:00+00:00,24045502,3445447160,7497,15832,42,2026/05/02/03/53,2208687,1
184,100,,7795988139,31.862515,35.226472,2026-05-02T03:52:44+00:00,,,,135092244,2026-05-02-0,,2026-05-02T03:39:05+00:00,30503202,3445447161,7497,15832,42,2026/05/02/03/53,2208687,24
