gtfs_ride__end_time,gtfs_ride__gtfs_route_id,gtfs_ride__journey_ref,gtfs_ride__start_time,gtfs_ride_stop__arrival_time,gtfs_ride_stop__departure_time,gtfs_ride_stop__drop_off_type,gtfs_ride_stop__gtfs_ride_id,gtfs_ride_stop__gtfs_stop_id,gtfs_ride_stop__pickup_type,gtfs_ride_stop__shape_dist_traveled,gtfs_ride_stop__stop_sequence,gtfs_route__agency_name,gtfs_route__date,gtfs_route__line_ref,gtfs_route__operator_ref,gtfs_route__route_alternative,gtfs_route__route_direction,gtfs_route__route_long_name,gtfs_route__route_mkt,gtfs_route__route_short_name,gtfs_route__route_type,gtfs_stop__city,gtfs_stop__code,gtfs_stop__date,gtfs_stop__lat,gtfs_stop__lon,gtfs_stop__name,gtfs_stop_id,id,nearest_siri_vehicle_location__bearing,nearest_siri_vehicle_location__distance_from_journey_start,nearest_siri_vehicle_location__distance_from_siri_ride_stop_meters,nearest_siri_vehicle_location__lat,nearest_siri_vehicle_location__lon,nearest_siri_vehicle_location__recorded_at_time,nearest_siri_vehicle_location__siri_ride_stop_id,nearest_siri_vehicle_location__siri_snapshot_id,nearest_siri_vehicle_location__velocity,nearest_siri_vehicle_location_id,order,siri_ride__duration_minutes,siri_ride__first_vehicle_location_id,siri_ride__gtfs_ride_id,siri_ride__journey_gtfs_ride_id,siri_ride__journey_ref,siri_ride__last_vehicle_location_id,siri_ride__route_gtfs_ride_id,siri_ride__scheduled_start_time,siri_ride__siri_route_id,siri_ride__updated_duration_minutes,siri_ride__updated_first_last_vehicle_locations,siri_ride__vehicle_ref,siri_ride_id,siri_stop__code,siri_stop_id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445446441,,,,,,,,,,,48,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,65447,2336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445446350,,,,,,,,,,,34,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,5708,15578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445446248,,,,,,,,,,,33,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,1548,15042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445763,,,,,,,,,,,32,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445675,,,,,,,,,,,31,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,1363,7832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445674,,,,,,,,,,,47,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,6195,2337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445467,,,,,,,,,,,24,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,5799,2935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445466,,,,,,,,,,,30,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,314,6482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445379,,,,,,,,,,,23,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445378,,,,,,,,,,,28,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445295,,,,,,,,,,,22,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,254,7831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445294,,,,,,,,,,,27,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,257,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445207,,,,,,,,,,,20,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445206,,,,,,,,,,,26,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,255,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445205,,,,,,,,,,,46,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,65294,2338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445204,,,,,,,,,,,48,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,65447,2336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445115,,,,,,,,,,,19,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,2411,2333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445038,,,,,,,,,,,17,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,2424,1954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445037,,,,,,,,,,,25,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445445036,,,,,,,,,,,45,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,703,12924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444957,,,,,,,,,,,44,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,704,12104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444885,,,,,,,,,,,43,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,4138,2339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444821,,,,,,,,,,,41,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,887,9285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444752,,,,,,,,,,,16,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,9968,2334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444751,,,,,,,,,,,40,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,883,5168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444750,,,,,,,,,,,47,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,6195,2337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444664,,,,,,,,,,,38,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,5715,2295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444596,,,,,,,,,,,14,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,80,8075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444595,,,,,,,,,,,35,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444529,,,,,,,,,,,33,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,1548,15042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444456,,,,,,,,,,,13,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444381,,,,,,,,,,,46,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,65294,2338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444304,,,,,,,,,,,11,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,879,2943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444303,,,,,,,,,,,32,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444226,,,,,,,,,,,10,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,378,11258
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444225,,,,,,,,,,,31,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,1363,7832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444224,,,,,,,,,,,48,,,,,2026-05-02-585418473,,,2026-05-02T01:45:00+00:00,7497,,,30501602,135091849,65447,2336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444158,,,,,,,,,,,8,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,886,8073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444157,,,,,,,,,,,30,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,314,6482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444081,,,,,,,,,,,7,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,62000,2940
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444080,,,,,,,,,,,24,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,5799,2935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444079,,,,,,,,,,,28,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444004,,,,,,,,,,,5,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,60399,6745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444003,,,,,,,,,,,23,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444002,,,,,,,,,,,27,,,,,2026-05-02-585361080,,,2026-05-02T02:40:00+00:00,7497,,,30502002,135091921,257,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444001,,,,,,,,,,,45,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,703,12924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443921,,,,,,,,,,,4,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,705,5167
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443920,,,,,,,,,,,21,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,256,6481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443919,,,,,,,,,,,43,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,4138,2339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443847,,,,,,,,,,,3,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,702,2941
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443846,,,,,,,,,,,20,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443845,,,,,,,,,,,42,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,61448,13582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443773,,,,,,,,,,,2,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,5725,10365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443772,,,,,,,,,,,18,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443771,,,,,,,,,,,41,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,887,9285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443770,,,,,,,,,,,47,,,,,2026-05-02-585418473,,,2026-05-02T01:45:00+00:00,7497,,,30501602,135091849,6195,2337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443692,,,,,,,,,,,17,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,2424,1954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443691,,,,,,,,,,,39,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,882,2942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443615,,,,,,,,,,,38,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,5715,2295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443535,,,,,,,,,,,1,,,,,2026-05-02-584771243,,,2026-05-02T03:10:00+00:00,7497,,,30501802,135092022,63470,2311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443534,,,,,,,,,,,37,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443533,,,,,,,,,,,46,,,,,2026-05-02-585418473,,,2026-05-02T01:45:00+00:00,7497,,,30501602,135091849,65294,2338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443471,,,,,,,,,,,35,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443395,,,,,,,,,,,33,,,,,2026-05-02-585418474,,,2026-05-02T02:25:00+00:00,7497,,,30502402,135091875,1548,15042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443325,,,,,,,,,,,16,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,9968,2334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443263,,,,,,,,,,,14,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,80,8075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443188,,,,,,,,,,,13,,,,,2026-05-02-585418475,,,2026-05-02T02:55:00+00:00,7497,,,30502802,135091949,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445461245,,,,,,,,,,,48,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,65447,2336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445460021,,,,,,,,,,,47,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,6195,2337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445459212,,,,,,,,,,,48,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,65447,2336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445458817,,,,,,,,,,,46,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,65294,2338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445458391,,,,,,,,,,,48,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,65447,2336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445458251,,,,,,,,,,,45,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,703,12924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445458116,,,,,,,,,,,44,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,704,12104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445458115,,,,,,,,,,,47,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,6195,2337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445457982,,,,,,,,,,,43,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,4138,2339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445457865,,,,,,,,,,,41,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,887,9285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445457728,,,,,,,,,,,40,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,883,5168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445457306,,,,,,,,,,,47,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,6195,2337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445457042,,,,,,,,,,,46,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,65294,2338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456766,,,,,,,,,,,39,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,882,2942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456765,,,,,,,,,,,45,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,703,12924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456629,,,,,,,,,,,44,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,704,12104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456503,,,,,,,,,,,38,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,5715,2295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456502,,,,,,,,,,,43,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,4138,2339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456364,,,,,,,,,,,42,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,61448,13582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456229,,,,,,,,,,,41,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,887,9285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456102,,,,,,,,,,,37,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456101,,,,,,,,,,,40,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,883,5168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455963,,,,,,,,,,,46,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,65294,2338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455823,,,,,,,,,,,35,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455686,,,,,,,,,,,34,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,5708,15578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455556,,,,,,,,,,,33,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,1548,15042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455555,,,,,,,,,,,45,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,703,12924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455448,,,,,,,,,,,44,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,704,12104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455447,,,,,,,,,,,48,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,65447,2336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455356,,,,,,,,,,,43,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,4138,2339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455265,,,,,,,,,,,42,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,61448,13582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455167,,,,,,,,,,,32,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455166,,,,,,,,,,,41,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,887,9285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455049,,,,,,,,,,,31,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,1363,7832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455048,,,,,,,,,,,40,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,883,5168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454822,,,,,,,,,,,30,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,314,6482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454821,,,,,,,,,,,39,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,882,2942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454594,,,,,,,,,,,29,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454485,,,,,,,,,,,28,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454484,,,,,,,,,,,38,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,5715,2295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454483,,,,,,,,,,,47,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,6195,2337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454374,,,,,,,,,,,27,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,257,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454252,,,,,,,,,,,26,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,255,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454251,,,,,,,,,,,37,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453884,,,,,,,,,,,35,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453770,,,,,,,,,,,34,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,5708,15578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453769,,,,,,,,,,,39,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,882,2942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453639,,,,,,,,,,,25,,,,,2026-05-02-585585476,,,2026-05-02T03:58:00+00:00,7497,,,30503202,135092250,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453638,,,,,,,,,,,33,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,1548,15042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452995,,,,,,,,,,,32,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452994,,,,,,,,,,,46,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,65294,2338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452873,,,,,,,,,,,31,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,1363,7832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452749,,,,,,,,,,,30,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,314,6482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452748,,,,,,,,,,,45,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,703,12924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452601,,,,,,,,,,,29,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452600,,,,,,,,,,,38,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,5715,2295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452599,,,,,,,,,,,43,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,4138,2339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452461,,,,,,,,,,,37,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452460,,,,,,,,,,,42,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,61448,13582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452328,,,,,,,,,,,28,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452327,,,,,,,,,,,41,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,887,9285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452206,,,,,,,,,,,27,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,257,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452205,,,,,,,,,,,35,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452204,,,,,,,,,,,40,,,,,2026-05-02-585585473,,,2026-05-02T03:22:00+00:00,7497,,,30501502,135092060,883,5168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452054,,,,,,,,,,,26,,,,,2026-05-02-585585475,,,2026-05-02T03:46:00+00:00,7497,,,24045502,135092211,255,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451919,,,,,,,,,,,34,,,,,2026-05-02-585585474,,,2026-05-02T03:34:00+00:00,7497,,,30502902,135092154,5708,15578
